omosome organization","14/663","346/23239",0.12149621468303,0.650646332202964,0.629138240835522,"Cdc23/Zbtb7b/Nelfa/Ing2/Lrrk1/Vegfa/Ruvbl2/Acd/Snw1/Tinf2/Lif/Kat2b/Arid5a/Trim28",14
"GO:0031058","positive regulation of histone modification","9/663","96/23239",0.00169273585873361,0.00169273585873361,0.293031866772054,"Zbtb7b/Nelfa/Ing2/Vegfa/Ruvbl2/Snw1/Lif/Kat2b/Arid5a",9
"GO:0034695","response to prostaglandin E","4/663","19/23239",0.00180816484406179,0.00180816484406179,0.293031866772054,"Cyp27b1/Ptger2/Gnas/Acaca",4
"GO:0002381","immunoglobulin production involved in immunoglobulin mediated immune response","7/663","62/23239",0.00188094779346926,0.00188094779346926,0.293031866772054,"Trp53bp1/Pou2f2/Msh6/Stat6/6030468B19Rik/Thoc1/Ndfip1",7
"GO:0042440","pigment metabolic process","7/663","62/23239",0.00188094779346926,0.00188094779346926,0.293031866772054,"Alas1/Ada/Hmbs/Slc25a39/Uros/a/Pmel",7
"GO:0051147","regulation of muscle cell differentiation","12/663","159/23239",0.0020795335964761,0.0020795335964761,0.311970576188696,"Smyd1/Hdac5/Epc1/G6pdx/Smarcd3/Notch1/Fgfr2/Pdgfb/Gper1/Pi16/Scgb3a1/Rbpj",12
"GO:0006783","heme biosynthetic process","4/663","20/23239",0.00220966590011435,0.00220966590011435,0.315536209274089,"Alas1/Hmbs/Slc25a39/Uros",4
"GO:0002091","negative regulation of receptor internalization","3/663","10/23239",0.00238769560359529,0.00238769560359529,0.315536209274089,"Lrrtm2/Mtmr2/Atxn2",3
"GO:1903829","positive regulation of cellular protein localization","18/663","299/23239",0.00250352577134001,0.00250352577134001,0.315536209274089,"Hsp90aa1/Slc35d3/Kcnb1/Vegfa/Syt11/Oaz3/Hspa1l/Vil1/Gper1/Ripor1/Cnpy4/Lif/Myo1c/Glis2/Lgals3/Oaz2/Trim28/Ppm1a",18
"GO:0002714","positive regulation of B cell mediated immunity","6/663","49/23239",0.00259788054117167,0.00259788054117167,0.315536209274089,"Lta/Trp53bp1/Fcer2a/Msh6/Stat6/6030468B19Rik",6
"GO:0002891","positive regulation of immunoglobulin mediated immune response","6/663","49/23239",0.00259788054117167,0.00259788054117167,0.315536209274089,"Lta/Trp53bp1/Fcer2a/Msh6/Stat6/6030468B19Rik",6
"GO:0002761","regulation of myeloid leukocyte differentiation","10/663","122/23239",0.00262680165651962,0.00262680165651962,0.315536209274089,"Ccl3/Tnfsf11/Gpr55/Prkca/Creb1/Clec2d/Gnas/Lif/Cdk6/Ndfip1",10
"GO:0051100","negative regulation of binding","12/663","164/23239",0.00268921154064372,0.00268921154064372,0.315536209274089,"Mepce/Eif2b1/Mitd1/Wfikkn1/Ruvbl2/Pdgfb/Id1/Ripor1/Plscr1/Ddit3/Styx/Rsf1",12
"GO:0002285","lymphocyte activation involved in immune response","13/663","186/23239",0.00272650180830651,0.00272650180830651,0.315536209274089,"Ada/Zbtb7b/Trp53bp1/Loxl3/Rorc/Msh6/Cd244a/Stat6/Zfp683/6030468B19Rik/Lgals3/Thoc1/Ndfip1",13
"GO:0034660","ncRNA metabolic process","24/663","455/23239",0.00309557215714147,0.00309557215714147,0.3337888902751,"Mepce/Ints2/Trmt13/Ints8/Rps28/Gatc/Pusl1/Rpl35a/Rpl35/Dis3/Snu13/Rrp7a/Elp5/Znhit3/Qtrt2/Dus2/Urm1/Exosc9/Nsun2/Snd1/Pwp1/Tsen34/Ippk/Fars2",24
"GO:0032091","negative regulation of protein binding","9/663","105/23239",0.00313267390847002,0.00313267390847002,0.3337888902751,"Eif2b1/Mitd1/Wfikkn1/Ruvbl2/Pdgfb/Id1/Ripor1/Plscr1/Styx",9
"GO:0034694","response to prostaglandin","4/663","22/23239",0.00318885548118077,0.00318885548118077,0.3337888902751,"Cyp27b1/Ptger2/Gnas/Acaca",4
"GO:0072615","interleukin-17 secretion","3/663","11/23239",0.00321384573406769,0.00321384573406769,0.3337888902751,"Zbtb7b/Rorc/Arid5a",3
"GO:0045806","negative regulation of endocytosis","6/663","52/23239",0.0035199303548785,0.0035199303548785,0.356439263304539,"Csk/Lrrtm2/Syt11/Lgals3/Mtmr2/Atxn2",6
"GO:0006778","porphyrin-containing compound metabolic process","5/663","37/23239",0.0038120335364839,0.0038120335364839,0.360058158389451,"Alas1/Hmbs/Slc25a39/Uros/Eif2ak1",5
"GO:0034470","ncRNA processing","19/663","337/23239",0.00396922986432241,0.00396922986432241,0.360058158389451,"Ints2/Trmt13/Ints8/Rps28/Pusl1/Rpl35a/Rpl35/Dis3/Snu13/Rrp7a/Elp5/Znhit3/Qtrt2/Dus2/Urm1/Exosc9/Nsun2/Tsen34/Fars2",19
"GO:0055001","muscle cell development","13/663","195/23239",0.0040830686044473,0.0040830686044473,0.360058158389451,"Hdac5/Obsl1/G6pdx/Notch1/Wfikkn1/Vegfa/Wdr1/Comp/Tmod1/Pbrm1/Pi16/Myl2/Homer1",13
"GO:0045453","bone resorption","7/663","71/23239",0.00408400020903959,0.00408400020903959,0.360058158389451,"Tnfsf11/Csk/Gpr55/Rac1/Prkca/Lrrk1/Vegfa",7
"GO:0006047","UDP-N-acetylglucosamine metabolic process","3/663","12/23239",0.00419489407414343,0.00419489407414343,0.360058158389451,"B4galnt2/Gnpda2/Dpagt1",3
"GO:0045191","regulation of isotype switching","5/663","38/23239",0.00428836956747654,0.00428836956747654,0.360058158389451,"Trp53bp1/Msh6/Stat6/Thoc1/Ndfip1",5
"GO:0008033","tRNA processing","9/663","111/23239",0.00453558959919735,0.00453558959919735,0.360058158389451,"Trmt13/Pusl1/Elp5/Qtrt2/Dus2/Urm1/Nsun2/Tsen34/Fars2",9
"GO:0030099","myeloid cell differentiation","21/663","392/23239",0.00457412986312876,0.00457412986312876,0.360058158389451,"Abi1/Ccl3/Tnfsf11/Gpr55/G6pdx/Prkca/Lrrk1/Vegfa/Wdr1/Junb/Creb1/Tnfsf9/Clec2d/Gnas/Plscr1/Lif/Dhrs7b/Eif2ak1/Cdk6/Rbpj/Ndfip1",21
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","5/663","39/23239",0.00480564650986663,0.00480564650986663,0.360058158389451,"Zbtb7b/Loxl3/Vsir/Thoc1/Ndfip1",5
"GO:0045005","DNA-dependent DNA replication maintenance of fidelity","5/663","39/23239",0.00480564650986663,0.00480564650986663,0.360058158389451,"Primpol/Msh6/Fancm/Rad51/Thoc1",5
"GO:0045598","regulation of fat cell differentiation","10/663","133/23239",0.00487635362758241,0.00487635362758241,0.360058158389451,"C1ql4/Hdac6/Zbtb7b/Ccdc85b/Vegfa/Creb1/Gper1/Fndc5/Rorc/Ddit3",10
"GO:1903706","regulation of hemopoiesis","21/663","396/23239",0.00512622826574652,0.00512622826574652,0.360058158389451,"Hsp90aa1/Ccl3/Pdcd2/Ada/Tnfsf11/Gpr55/Zbtb7b/Prkca/Notch1/Vegfa/Loxl3/Creb1/Tnfsf9/Rorc/Clec2d/Gnas/Lif/Vsir/Zfp683/Cdk6/Ndfip1",21
"GO:0006779","porphyrin-containing compound biosynthetic process","4/663","25/23239",0.0051542990463645,0.0051542990463645,0.360058158389451,"Alas1/Hmbs/Slc25a39/Uros",4
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","4/663","25/23239",0.0051542990463645,0.0051542990463645,0.360058158389451,"Pdcd2/Notch1/Vegfa/Cdk6",4
"GO:0033280","response to vitamin D","3/663","13/23239",0.00533870005290035,0.00533870005290035,0.360058158389451,"Cyp27b1/Vdr/Snw1",3
"GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","3/663","13/23239",0.00533870005290035,0.00533870005290035,0.360058158389451,"Notch1/Vegfa/Rbpj",3
"GO:0071295","cellular response to vitamin","3/663","13/23239",0.00533870005290035,0.00533870005290035,0.360058158389451,"Cyp27b1/Vdr/Snw1",3
"GO:0032527","protein exit from endoplasmic reticulum","5/663","40/23239",0.00536569308200819,0.00536569308200819,0.360058158389451,"Slc35d3/Svip/Derl2/Syvn1/H13",5
"GO:0040014","regulation of multicellular organism growth","8/663","94/23239",0.00544893850211615,0.00544893850211615,0.360058158389451,"G6pdx/Ptch1/Fgfr2/Creb1/Vil1/Gnas/Cdk4/Atxn2",8
"GO:0043543","protein acylation","14/663","226/23239",0.00562866813746571,0.00562866813746571,0.360058158389451,"Esco2/Zdhhc11/Zdhhc20/Epc1/Cep295/Clock/Ruvbl2/Zdhhc6/Lif/Kat2b/Gm3086/Nmt2/Arid5a/Ppm1a",14
"GO:0030970","retrograde protein transport, ER to cytosol","4/663","26/23239",0.00595608059326198,0.00595608059326198,0.360058158389451,"Svip/Derl2/Syvn1/H13",4
"GO:0033014","tetrapyrrole biosynthetic process","4/663","26/23239",0.00595608059326198,0.00595608059326198,0.360058158389451,"Alas1/Hmbs/Slc25a39/Uros",4
"GO:1903513","endoplasmic reticulum to cytosol transport","4/663","26/23239",0.00595608059326198,0.00595608059326198,0.360058158389451,"Svip/Derl2/Syvn1/H13",4
"GO:0051146","striated muscle cell differentiation","17/663","301/23239",0.00612388056944308,0.00612388056944308,0.360058158389451,"Smyd1/Hdac5/Hdac6/Epc1/Obsl1/G6pdx/Notch1/Wfikkn1/Vegfa/Wdr1/Comp/Tmod1/Pi16/Myl2/Scgb3a1/Rbpj/Homer1",17
"GO:0048747","muscle fiber development","7/663","77/23239",0.00638332208089897,0.00638332208089897,0.360058158389451,"Hdac5/Obsl1/Wfikkn1/Vegfa/Comp/Myl2/Homer1",7
"GO:0048286","lung alveolus development","6/663","59/23239",0.00659129120101661,0.00659129120101661,0.360058158389451,"Ada/Vegfa/Fgfr2/Creb1/Lif/Cic",6
"GO:0006399","tRNA metabolic process","11/663","161/23239",0.0066185383763747,0.0066185383763747,0.360058158389451,"Trmt13/Gatc/Pusl1/Elp5/Qtrt2/Dus2/Urm1/Exosc9/Nsun2/Tsen34/Fars2",11
"GO:0002820","negative regulation of adaptive immune response","5/663","42/23239",0.00662130241300083,0.00662130241300083,0.360058158389451,"Zbtb7b/Loxl3/Vsir/Thoc1/Ndfip1",5
"GO:0032768","regulation of monooxygenase activity","5/663","42/23239",0.00662130241300083,0.00662130241300083,0.360058158389451,"Gla/Htr2b/Cyp27b1/Vdr/Fcer2a",5
"GO:1901985","positive regulation of protein acetylation","5/663","42/23239",0.00662130241300083,0.00662130241300083,0.360058158389451,"Cep295/Ruvbl2/Lif/Kat2b/Arid5a",5
"GO:0045618","positive regulation of keratinocyte differentiation","3/663","14/23239",0.00665205825771852,0.00665205825771852,0.360058158389451,"Cyp27b1/Vdr/Notch1",3
"GO:0071380","cellular response to prostaglandin E stimulus","3/663","14/23239",0.00665205825771852,0.00665205825771852,0.360058158389451,"Ptger2/Gnas/Acaca",3
"GO:0032388","positive regulation of intracellular transport","13/663","207/23239",0.00668938743983154,0.00668938743983154,0.360058158389451,"Hsp90aa1/Slc35d3/Unc13b/Trim46/Kcnb1/Oaz3/Hspa1l/Ripor1/Myo1c/Mtmr2/Oaz2/Trim28/Ppm1a",13
"GO:0031365","N-terminal protein amino acid modification","4/663","27/23239",0.00683671139838964,0.00683671139838964,0.360058158389451,"Metap2/Kat2b/Nmt2/Ppm1a",4
"GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","4/663","27/23239",0.00683671139838964,0.00683671139838964,0.360058158389451,"Notch1/Vegfa/Ddit3/Rbpj",4
"GO:0036037","CD8-positive, alpha-beta T cell activation","4/663","27/23239",0.00683671139838964,0.00683671139838964,0.360058158389451,"Tnfsf8/Zbtb7b/Cd244a/Vsir",4
"GO:0002312","B cell activation involved in immune response","7/663","78/23239",0.00684466067728387,0.00684466067728387,0.360058158389451,"Ada/Trp53bp1/Msh6/Stat6/6030468B19Rik/Thoc1/Ndfip1",7
"GO:0090316","positive regulation of intracellular protein transport","10/663","140/23239",0.00695505564945206,0.00695505564945206,0.361174819690844,"Hsp90aa1/Slc35d3/Kcnb1/Oaz3/Hspa1l/Ripor1/Myo1c/Oaz2/Trim28/Ppm1a",10
"GO:0002763","positive regulation of myeloid leukocyte differentiation","6/663","60/23239",0.00715130744041583,0.00715130744041583,0.365085348878303,"Ccl3/Tnfsf11/Prkca/Creb1/Gnas/Lif",6
"GO:1902107","positive regulation of leukocyte differentiation","11/663","163/23239",0.00723968404707876,0.00723968404707876,0.365085348878303,"Hsp90aa1/Ccl3/Ada/Tnfsf11/Zbtb7b/Prkca/Creb1/Tnfsf9/Gnas/Lif/Vsir",11
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","10/663","141/23239",0.0073007582110669,0.0073007582110669,0.365085348878303,"Ada/Lta/H2-M10.2/Trp53bp1/H2-T24/Fcer2a/Msh6/Stat6/6030468B19Rik/Arid5a",10
"GO:0048771","tissue remodeling","12/663","187/23239",0.00761721090950611,0.00761721090950611,0.373464204645166,"Angpt2/Tnfsf11/Vdr/Csk/Gpr55/Rac1/Prkca/Lrrk1/Vegfa/Lif/Pbrm1/Rbpj",12
"GO:0030858","positive regulation of epithelial cell differentiation","6/663","61/23239",0.00774491775745433,0.00774491775745433,0.373464204645166,"Cyp27b1/Vdr/Notch1/Ptch1/Lif/Ptch2",6
"GO:0045668","negative regulation of osteoblast differentiation","6/663","61/23239",0.00774491775745433,0.00774491775745433,0.373464204645166,"Hdac5/Notch1/Hdac7/Ptch1/Id1/Cdk6",6
"GO:0002708","positive regulation of lymphocyte mediated immunity","10/663","145/23239",0.00881808062185263,0.00881808062185263,0.399192932220805,"Lag3/Lta/H2-M10.2/Trp53bp1/H2-T24/Fcer2a/Msh6/Stat6/6030468B19Rik/Arid5a",10
"GO:0035066","positive regulation of histone acetylation","4/663","29/23239",0.00884677829923992,0.00884677829923992,0.399192932220805,"Ruvbl2/Lif/Kat2b/Arid5a",4
"GO:0042168","heme metabolic process","4/663","29/23239",0.00884677829923992,0.00884677829923992,0.399192932220805,"Alas1/Hmbs/Slc25a39/Uros",4
"GO:0045672","positive regulation of osteoclast differentiation","4/663","29/23239",0.00884677829923992,0.00884677829923992,0.399192932220805,"Ccl3/Tnfsf11/Creb1/Gnas",4
"GO:0071353","cellular response to interleukin-4","4/663","29/23239",0.00884677829923992,0.00884677829923992,0.399192932220805,"Rpl3/Stat6/Rps2/Cdk4",4
"GO:0033013","tetrapyrrole metabolic process","5/663","45/23239",0.00886980137860677,0.00886980137860677,0.399192932220805,"Alas1/Hmbs/Slc25a39/Uros/Eif2ak1",5
"GO:0045786","negative regulation of cell cycle","22/663","445/23239",0.00934336512010675,0.00934336512010675,0.412573094843901,"Taok2/Trp53i13/Trp53bp1/Notch1/Ticrr/Lrrk1/Fgfr2/Clock/Irf6/Gper1/Gadd45gip1/Msh6/Lif/Kat2b/Angel2/Ddit3/Cdk4/Nsun2/Rnf167/Rnaseh2b/Cdk6/Thoc1",22
"GO:0042273","ribosomal large subunit biogenesis","7/663","83/23239",0.00953045769871947,0.00953045769871947,0.412573094843901,"Ddx28/Rpl3/Rpl35a/Rpl35/Snu13/Znhit3/Mrpl20",7
"GO:0022613","ribonucleoprotein complex biogenesis","21/663","420/23239",0.00971148378210445,0.00971148378210445,0.412573094843901,"Hsp90aa1/Ddx28/Rpl3/Gemin5/Rps28/Rpl35a/Rpl35/Dis3/Snu13/Rrp7a/Znhit3/Gemin7/Ruvbl2/Gm3086/Sf3a2/Rps2/Exosc9/Srsf1/Atxn2/Pwp1/Mrpl20",21
"GO:0060979","vasculogenesis involved in coronary vascular morphogenesis","3/663","16/23239",0.00980969055536541,0.00980969055536541,0.412573094843901,"Notch1/Fgfr2/Pbrm1",3
"GO:1901881","positive regulation of protein depolymerization","3/663","16/23239",0.00980969055536541,0.00980969055536541,0.412573094843901,"Wdr1/Katnb1/Vil1",3
"GO:0030316","osteoclast differentiation","8/663","104/23239",0.00986283196448558,0.00986283196448558,0.412573094843901,"Ccl3/Tnfsf11/Gpr55/Lrrk1/Junb/Creb1/Clec2d/Gnas",8
"GO:0031297","replication fork processing","4/663","30/23239",0.00998195299635321,0.00998195299635321,0.412573094843901,"Primpol/Fancm/Rad51/Thoc1",4
"GO:0033273","response to vitamin","4/663","30/23239",0.00998195299635321,0.00998195299635321,0.412573094843901,"Ada/Cyp27b1/Vdr/Snw1",4
"GO:0002821","positive regulation of adaptive immune response","10/663","148/23239",0.0101063297710126,0.0101063297710126,0.413494491853869,"Ada/Lta/H2-M10.2/Trp53bp1/H2-T24/Fcer2a/Msh6/Stat6/6030468B19Rik/Arid5a",10
"GO:0043243","positive regulation of protein complex disassembly","4/663","31/23239",0.0112074445164008,0.0112074445164008,0.416521144476812,"Wdr1/Katnb1/Vil1/Smcr8",4
"GO:0070670","response to interleukin-4","4/663","31/23239",0.0112074445164008,0.0112074445164008,0.416521144476812,"Rpl3/Stat6/Rps2/Cdk4",4
"GO:0070979","protein K11-linked ubiquitination","4/663","31/23239",0.0112074445164008,0.0112074445164008,0.416521144476812,"Cdc23/Ube2s/Ube2d2b/Cdc16",4
"GO:0072538","T-helper 17 type immune response","4/663","31/23239",0.0112074445164008,0.0112074445164008,0.416521144476812,"Zbtb7b/Loxl3/Rorc/Arid5a",4
"GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","6/663","66/23239",0.011254229307761,0.011254229307761,0.416521144476812,"Trp53bp1/Msh6/Stat6/Dclre1c/Thoc1/Ndfip1",6
"GO:0016444","somatic cell DNA recombination","6/663","66/23239",0.011254229307761,0.011254229307761,0.416521144476812,"Trp53bp1/Msh6/Stat6/Dclre1c/Thoc1/Ndfip1",6
"GO:0051590","positive regulation of neurotransmitter transport","5/663","48/23239",0.0115965723250551,0.0115965723250551,0.416521144476812,"Tnfsf11/Unc13b/Unc13a/Lgals3/Kmo",5
"GO:0061005","cell differentiation involved in kidney development","5/663","48/23239",0.0115965723250551,0.0115965723250551,0.416521144476812,"Notch1/Ptch1/Pdgfb/Lif/Glis2",5
"GO:0050663","cytokine secretion","13/663","222/23239",0.0116362335083242,0.0116362335083242,0.416521144476812,"Ccl3/Htr2b/Nlrc4/Zbtb7b/Notch1/Syt11/Il17ra/Rorc/Cd244a/C1qtnf4/Arid5a/Il1r2/Rbpj",13
"GO:0032438","melanosome organization","3/663","17/23239",0.011662825474032,0.011662825474032,0.416521144476812,"Bloc1s3/a/Pmel",3
"GO:0040015","negative regulation of multicellular organism growth","3/663","17/23239",0.011662825474032,0.011662825474032,0.416521144476812,"Ptch1/Gnas/Atxn2",3
"GO:0046697","decidualization","3/663","17/23239",0.011662825474032,0.011662825474032,0.416521144476812,"Junb/Ctsb/Lif",3
"GO:0071379","cellular response to prostaglandin stimulus","3/663","17/23239",0.011662825474032,0.011662825474032,0.416521144476812,"Ptger2/Gnas/Acaca",3
"GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","3/663","17/23239",0.011662825474032,0.011662825474032,0.416521144476812,"Zbtb7b/Cd244a/Vsir",3
"GO:0002703","regulation of leukocyte mediated immunity","14/663","247/23239",0.0118152785448358,0.0118152785448358,0.416521144476812,"Lag3/Lta/H2-M10.2/Trp53bp1/H2-T24/Fcer2a/Clec2d/Msh6/Stat6/Vsir/6030468B19Rik/Arid5a/Thoc1/Ndfip1",14
"GO:0051052","regulation of DNA metabolic process","21/663","428/23239",0.0118256068175914,0.0118256068175914,0.416521144476812,"Hsp90aa1/Esco2/Usp37/Trp53bp1/Rac1/Ticrr/Vegfa/Acd/Tinf2/Pdgfb/Endog/Gper1/Msh6/Stat6/Tmem161a/Dnmt3a/Rad51/Cers1/Trim28/Thoc1/Ndfip1",21
"GO:2001252","positive regulation of chromosome organization","11/663","175/23239",0.0119754896961297,0.0119754896961297,0.418164104815855,"Zbtb7b/Nelfa/Ing2/Vegfa/Ruvbl2/Acd/Snw1/Lif/Kat2b/Arid5a/Trim28",11
"GO:0060977","coronary vasculature morphogenesis","4/663","32/23239",0.0125257120116796,0.0125257120116796,0.42770849662979,"Notch1/Vegfa/Fgfr2/Pbrm1",4
"GO:0070528","protein kinase C signaling","4/663","32/23239",0.0125257120116796,0.0125257120116796,0.42770849662979,"Htr2b/Ulk4/Vegfa/Pdgfb",4
"GO:0046631","alpha-beta T cell activation","10/663","153/23239",0.0125656043513508,0.0125656043513508,0.42770849662979,"Tnfsf8/Ada/Zbtb7b/Loxl3/Rorc/Cd244a/Stat6/Vsir/Zfp683/Cd80",10
"GO:0048144","fibroblast proliferation","8/663","109/23239",0.0128715479362811,0.0128715479362811,0.429692726616457,"C1ql4/Lta/Sp2/Pdgfb/Creb1/Cdk4/Rnaseh2b/Cdk6",8
"GO:0006400","tRNA modification","6/663","68/23239",0.0129299201270029,0.0129299201270029,0.429692726616457,"Trmt13/Pusl1/Elp5/Qtrt2/Urm1/Nsun2",6
"GO:0002697","regulation of immune effector process","20/663","405/23239",0.0129421483926319,0.0129421483926319,0.429692726616457,"Lag3/Lta/H2-M10.2/Zbtb7b/Trp53bp1/H2-T24/Fcer2a/Loxl3/Gpatch3/Clec2d/Msh6/Cd244a/Stat6/Vsir/Zfp683/6030468B19Rik/Lgals3/Arid5a/Thoc1/Ndfip1",20
"GO:0030278","regulation of ossification","13/663","226/23239",0.0133432924577958,0.0133432924577958,0.439409408451847,"Cyp27b1/Hdac5/Notch1/Hdac7/Ptch1/Vegfa/Comp/Id1/Gnas/Clic1/Cdk6/Rbpj/Omd",13
"GO:0009451","RNA modification","9/663","132/23239",0.0135253628954029,0.0135253628954029,0.440522191253232,"Mepce/Trmt13/Pusl1/Elp5/Qtrt2/Adad1/Cmtr1/Urm1/Nsun2",9
"GO:0070542","response to fatty acid","5/663","50/23239",0.0137010313669096,0.0137010313669096,0.440522191253232,"Cyp27b1/Ptger2/Gnas/Acaca/Cdk4",5
"GO:0048753","pigment granule organization","3/663","18/23239",0.0137033540262505,0.0137033540262505,0.440522191253232,"Bloc1s3/a/Pmel",3
"GO:0051150","regulation of smooth muscle cell differentiation","4/663","33/23239",0.0139390451698878,0.0139390451698878,0.441097416231317,"Smarcd3/Fgfr2/Pdgfb/Gper1",4
"GO:2000758","positive regulation of peptidyl-lysine acetylation","4/663","33/23239",0.0139390451698878,0.0139390451698878,0.441097416231317,"Ruvbl2/Lif/Kat2b/Arid5a",4
"GO:0043535","regulation of blood vessel endothelial cell migration","7/663","90/23239",0.0144847352190222,0.0144847352190222,0.448302972516877,"Angpt2/Hdac5/Prkca/Notch1/Hdac7/Vegfa/Pdgfb",7
"GO:1903708","positive regulation of hemopoiesis","12/663","204/23239",0.0145078543079838,0.0145078543079838,0.448302972516877,"Hsp90aa1/Ccl3/Pdcd2/Ada/Tnfsf11/Zbtb7b/Prkca/Creb1/Tnfsf9/Gnas/Lif/Vsir",12
"GO:0016575","histone deacetylation","6/663","70/23239",0.0147729910750884,0.0147729910750884,0.448302972516877,"Hdac5/Hdac6/Zbtb7b/Ing2/Hdac7/Vegfa",6
"GO:0001974","blood vessel remodeling","5/663","51/23239",0.0148436199616446,0.0148436199616446,0.448302972516877,"Angpt2/Vegfa/Lif/Pbrm1/Rbpj",5
"GO:0055002","striated muscle cell development","11/663","181/23239",0.0150869728905479,0.0150869728905479,0.448302972516877,"Hdac5/Obsl1/G6pdx/Wfikkn1/Vegfa/Wdr1/Comp/Tmod1/Pi16/Myl2/Homer1",11
"GO:0006261","DNA-dependent DNA replication","9/663","135/23239",0.0154728269429488,0.0154728269429488,0.448302972516877,"Primpol/Polg/Ticrr/Acd/Mcmdc2/Msh6/Fancm/Rad51/Thoc1",9
"GO:0045670","regulation of osteoclast differentiation","6/663","71/23239",0.0157596671550314,0.0157596671550314,0.448302972516877,"Ccl3/Tnfsf11/Gpr55/Creb1/Clec2d/Gnas",6
"GO:0034472","snRNA 3'-end processing","3/663","19/23239",0.0159337019979109,0.0159337019979109,0.448302972516877,"Ints2/Ints8/Exosc9",3
"GO:0048490","anterograde synaptic vesicle transport","3/663","19/23239",0.0159337019979109,0.0159337019979109,0.448302972516877,"Bloc1s3/Trim46/Ap3m1",3
"GO:0099514","synaptic vesicle cytoskeletal transport","3/663","19/23239",0.0159337019979109,0.0159337019979109,0.448302972516877,"Bloc1s3/Trim46/Ap3m1",3
"GO:0099517","synaptic vesicle transport along microtubule","3/663","19/23239",0.0159337019979109,0.0159337019979109,0.448302972516877,"Bloc1s3/Trim46/Ap3m1",3
"GO:0030098","lymphocyte differentiation","19/663","387/23239",0.0160105857929298,0.0160105857929298,0.448302972516877,"Tnfsf8/Hsp90aa1/Ada/Hdac5/Zbtb7b/Hdac7/Pou2f2/Loxl3/Tnfsf9/Rorc/Cd79a/Stat6/Vsir/Zfp683/6030468B19Rik/Dclre1c/Cdk6/Rbpj/Ndfip1",19
"GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","5/663","52/23239",0.0160482677921517,0.0160482677921517,0.448302972516877,"Trp53bp1/Msh6/Stat6/Thoc1/Ndfip1",5
"GO:0002208","somatic diversification of immunoglobulins involved in immune response","5/663","52/23239",0.0160482677921517,0.0160482677921517,0.448302972516877,"Trp53bp1/Msh6/Stat6/Thoc1/Ndfip1",5
"GO:0045190","isotype switching","5/663","52/23239",0.0160482677921517,0.0160482677921517,0.448302972516877,"Trp53bp1/Msh6/Stat6/Thoc1/Ndfip1",5
"GO:0045599","negative regulation of fat cell differentiation","5/663","52/23239",0.0160482677921517,0.0160482677921517,0.448302972516877,"C1ql4/Ccdc85b/Vegfa/Gper1/Ddit3",5
"GO:0045604","regulation of epidermal cell differentiation","5/663","52/23239",0.0160482677921517,0.0160482677921517,0.448302972516877,"Cyp27b1/Vdr/Notch1/Ptch1/Ptch2",5
"GO:0002637","regulation of immunoglobulin production","6/663","72/23239",0.0167909914684308,0.0167909914684308,0.462669066742011,"Trp53bp1/Msh6/Stat6/6030468B19Rik/Thoc1/Ndfip1",6
"GO:0042255","ribosome assembly","6/663","72/23239",0.0167909914684308,0.0167909914684308,0.462669066742011,"Ddx28/Rpl3/Rps28/Rrp7a/Rps2/Mrpl20",6
"GO:0071398","cellular response to fatty acid","4/663","35/23239",0.0170592103033584,0.0170592103033584,0.466883650407703,"Ptger2/Gnas/Acaca/Cdk4",4
"GO:2000648","positive regulation of stem cell proliferation","5/663","53/23239",0.0173162686929992,0.0173162686929992,0.470738268672985,"Pdcd2/Hdac5/Smarcd3/Notch1/Vegfa",5
"GO:0002200","somatic diversification of immune receptors","6/663","73/23239",0.0178678499832204,0.0178678499832204,0.477951547506981,"Trp53bp1/Msh6/Stat6/Dclre1c/Thoc1/Ndfip1",6
"GO:0030279","negative regulation of ossification","7/663","94/23239",0.0180238823694,0.0180238823694,0.477951547506981,"Hdac5/Notch1/Hdac7/Ptch1/Id1/Cdk6/Rbpj",7
"GO:0007517","muscle organ development","20/663","419/23239",0.0180339132928241,0.0180339132928241,0.477951547506981,"Myl6b/Smyd1/Hdac5/Hdac6/Obsl1/G6pdx/Notch1/Hdac7/Fgfr2/Snw1/Creb1/Mef2d/Lif/Prr14/Hivep3/Fxr1/Pi16/Myl2/Rbpj/Homer1",20
"GO:0051098","regulation of binding","19/663","392/23239",0.0180536012032588,0.0180536012032588,0.477951547506981,"Mepce/Hdac5/Eif2b1/Mitd1/Smarcd3/Wfikkn1/Ruvbl2/Acd/Pdgfb/Id1/Ripor1/Plscr1/Lif/Kat2b/Ddit3/Lgals3/Styx/Rsf1/Trim28",19
"GO:0000028","ribosomal small subunit assembly","3/663","20/23239",0.0183555907210514,0.0183555907210514,0.482790930243376,"Rps28/Rrp7a/Rps2",3
"GO:0060193","positive regulation of lipase activity","5/663","54/23239",0.0186488574891918,0.0186488574891918,0.48733992270567,"Htr2b/Gpr55/Fgfr2/Apoh/Arf4",5
