# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_17_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_17_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_17_srt_flt_neg_srt.bam
Sars2	7	28741992	28753871	+	11880	199
Ccer2	7	28756174	28758968	+	2795	0
Nfkbib	7	28758251	28767512	-	9262	39
Sirt2	7	28766735	28788661	+	21927	436
Rinl	7	28788969	28798963	+	9995	348
Hnrnpl	7	28808541	28822266	+	13726	3271
Ech1	7	28825217	28832247	+	7031	62
Lgals4	7	28833854	28841708	+	7855	65
Lgals7	7	28863853	28866284	+	2432	0
Capn12	7	28881422	28893563	+	12142	0
Actn4	7	28893248	28962340	-	69093	10
Eif3k	7	28971372	28981864	-	10493	1
Map4k1	7	28982050	29003279	+	21230	964
Ryr1	7	29003344	29125151	-	121808	54
Rasgrp4	7	29134851	29153961	+	19111	14
Fam98c	7	29152510	29156234	-	3725	5
Spred3	7	29158829	29168647	-	9819	2
Ggn	7	29170210	29173976	+	3767	3
Psmd8	7	29174188	29180701	-	6514	0
Catsperg1	7	29181532	29214035	-	32504	4
Kcnk6	7	29221926	29232515	-	10590	0
Yif1b	7	29238329	29247597	+	9269	38
2200002D01Rik	7	29246561	29248466	-	1906	5
Spint2	7	29256323	29281912	-	25590	15
Ppp1r14a	7	29289308	29293801	+	4494	1
Dpf1	7	29303951	29317588	+	13638	5
Sipa1l3	7	29320372	29518612	-	198241	16
Catsperg2	7	29697219	29727015	-	29797	3
Zfp84	7	29768552	29779821	+	11270	331
Zfp30	7	29783998	29794702	+	10705	4
Zfp790	7	29816114	29831005	+	14892	87
Zfp940	7	29833620	29853669	-	20050	78
Zfp420	7	29859979	29876827	+	16849	148
Zfp27	7	29893333	29906572	-	13240	4
Zfp383	7	29908223	29916813	+	8591	14
Zfp74	7	29930815	29954087	-	23273	3
Zfp568	7	29983955	30028282	+	44328	211
Zfp14	7	30036359	30051380	-	15022	4
Gm26920	7	30056034	30090410	-	34377	2
Zfp82	7	30056037	30072900	-	16864	1
Zfp566	7	30077337	30090527	-	13191	1
Zfp260	7	30094794	30107622	+	12829	307
Zfp382	7	30121942	30134950	+	13009	57
Zfp146	7	30161269	30169727	-	8459	0
Cox7a1	7	30184144	30186078	+	1935	2
Capns1	7	30186942	30198811	-	11870	4
Tbcb	7	30224131	30232272	-	8142	4
Polr2i	7	30231948	30233390	+	1443	17
Ovol3	7	30233439	30235725	-	2287	4
Wdr62	7	30240138	30280419	-	40282	4
Thap8	7	30280094	30290237	+	10144	2
Clip3	7	30291729	30308367	+	16639	2
Alkbh6	7	30308717	30314304	+	5588	102
Syne4	7	30314816	30319046	+	4231	25
Sdhaf1	7	30321406	30323895	-	2490	18
E130208F15Rik	7	30321740	30323472	+	1733	18
Lrfn3	7	30355489	30362772	-	7284	0
Tyrobp	7	30413760	30417585	+	3826	0
Hcst	7	30417712	30419854	-	2143	3
Nfkbid	7	30421732	30428746	+	7015	719
Aplp1	7	30434982	30445535	-	10554	2
Kirrel2	7	30447536	30457515	-	9980	1
Nphs1	7	30458315	30487223	+	28909	1
Prodh2	7	30493622	30513402	+	19781	2
Arhgap33os	7	30515699	30522193	+	6495	0
Arhgap33	7	30522226	30535060	-	12835	1
Proser3	7	30539134	30552292	-	13159	2
Hspb6	7	30553268	30555443	+	2176	4
Lin37	7	30555441	30559838	-	4398	0
Psenen	7	30561863	30563627	-	1765	37
U2af1l4	7	30563301	30565365	+	2065	239
Gm49396	7	30563344	30567960	+	4617	498
Igflr1	7	30565427	30567962	+	2536	283
Kmt2b	7	30568858	30588726	-	19869	4
Zbtb32	7	30589681	30598869	-	9189	16
Upk1a	7	30603092	30612847	-	9756	0
Cox6b1	7	30616861	30626151	-	9291	1
Etv2	7	30633616	30635852	-	2237	2
Rbm42	7	30640999	30650317	-	9319	2
Haus5	7	30653711	30664994	-	11284	1
Pmis2	7	30670722	30671605	-	884	0
2200002J24Rik	7	30699783	30700380	+	598	0
Atp4a	7	30712209	30725534	+	13326	1
Tmem147	7	30727701	30729540	-	1840	0
Gapdhs	7	30729775	30743681	-	13907	387
Sbsn	7	30751471	30756134	+	4664	103
Dmkn	7	30763756	30781063	+	17308	0
Krtdap	7	30787905	30791097	+	3193	0
Ffar2	7	30818348	30823775	-	5428	0
Ffar3	7	30854330	30856178	-	1849	0
Ffar1	7	30857390	30861564	-	4175	0
Cd22	7	30865402	30880334	-	14933	0
Mag	7	30899176	30914865	-	15690	1
Hamp2	7	30922372	30924681	-	2310	3
Hamp	7	30942368	30944032	-	1665	0
Usf2	7	30945248	30956803	-	11556	7
Lsr	7	30957770	30973464	-	15695	311
Fam187b	7	30973804	30989726	+	15923	2
Fxyd5	7	31032722	31042481	-	9760	14
Fxyd7	7	31042513	31051467	-	8955	23
Fxyd1	7	31051678	31055708	-	4031	6
Lgi4	7	31059342	31070935	+	11594	5
Fxyd3	7	31068172	31076704	-	8533	2
Hpn	7	31098725	31115290	-	16566	2
Scn1b	7	31116524	31127003	-	10480	0
Gramd1a	7	31130127	31155896	-	25770	34
Scgb2b2	7	31290508	31304977	+	14470	3
Scgb1b2	7	31290519	31291821	-	1303	0
Scgb2b3	7	31359038	31362072	-	3035	0
Scgb1b3	7	31375592	31376916	+	1325	0
Scgb2b7	7	31703779	31705757	-	1979	2
Scgb1b7	7	31712665	31713978	+	1314	0
Scgb1b10	7	32100853	32102169	+	1317	1
Scgb2b11	7	32209173	32211145	-	1973	0
Scgb1b11	7	32222840	32224156	+	1317	0
Scgb2b12	7	32325286	32327245	-	1960	0
Scgb1b12	7	32334182	32335501	+	1320	0
Scgb1b29	7	32441541	32442722	+	1182	0
Scgb2b15	7	32827683	32829662	-	1980	0
Scgb1b15	7	32836554	32837870	+	1317	0
Scgb2b17	7	33054582	33056561	-	1980	0
Scgb1b17	7	33063449	33064765	+	1317	0
Scgb2b18	7	33171892	33173864	-	1973	0
Scgb1b18	7	33185568	33186868	+	1301	0
Scgb2b19	7	33278370	33280338	-	1969	0
Scgb1b19	7	33287291	33288611	+	1321	0
Scgb2b20	7	33364343	33366322	-	1980	0
Scgb1b20	7	33373234	33374559	+	1326	0
Scgb2b21	7	33518481	33520458	-	1978	0
Scgb2b24	7	33737190	33739312	-	2123	0
Scgb1b24	7	33743799	33744982	+	1184	0
Scgb2b26	7	33943002	33945040	-	2039	1
Scgb2b27	7	34011921	34013876	-	1956	0
Scgb1b27	7	34021483	34022881	+	1399	3
Scgb1b30	7	34095431	34100837	+	5407	2
Wtip	7	34109543	34133268	-	23726	0
Uba2	7	34140688	34169599	-	28912	2
Pdcd2l	7	34184499	34196661	-	12163	2
Gpi1	7	34201330	34230336	-	29007	4
4931406P16Rik	7	34236707	34313551	-	76845	6
Lsm14a	7	34344646	34393315	-	48670	297
Kctd15	7	34639014	34655509	-	16496	0
Chst8	7	34674468	34812686	-	138219	11
Pepd	7	34912379	35044708	+	132330	2155
Cebpg	7	35046422	35056573	-	10152	104
Cebpa	7	35119293	35121928	+	2636	1
Slc7a10	7	35186385	35201114	+	14730	0
Lrp3	7	35200878	35215498	-	14621	2
Wdr88	7	35238791	35275533	-	36743	0
Gpatch1	7	35276536	35318440	-	41905	3
Rhpn2	7	35334170	35392289	+	58120	27
Faap24	7	35392152	35396836	-	4685	1
Cep89	7	35397035	35438689	+	41655	94
Slc7a9	7	35448796	35466036	+	17241	2
Tdrd12	7	35469098	35537745	-	68648	11
Nudt19	7	35547185	35556304	-	9120	3
Rgs9bp	7	35578993	35585582	-	6590	0
Ankrd27	7	35586244	35639226	+	52983	481
Pdcd5	7	35641982	35647521	-	5540	2
Dpy19l3	7	35685165	35754454	-	69290	14
Zfp507	7	35772343	35802989	-	30647	4
Tshz3	7	36698118	36773553	+	75436	7
Zfp536	7	37318024	37773641	-	455618	33
Uri1	7	37959992	38023551	-	63560	14
Ccne1	7	38097984	38107534	-	9551	47
1600014C10Rik	7	38183217	38197568	+	14352	142
Plekhf1	7	38216972	38228016	-	11045	9
Pop4	7	38261996	38271423	-	9428	2
Gm5591	7	38518139	38528193	-	10055	1
Gm5114	7	39407294	39413160	-	5867	0
Zfp619	7	39517766	39540420	+	22655	148
Vstm2b	7	40898328	40930594	+	32267	4
4930433I11Rik	7	40987543	40995435	+	7893	0
Gm4884	7	41032719	41045302	+	12584	1
Gm5592	7	41153841	41290183	+	136343	34
AI987944	7	41372923	41393379	-	20457	1
Vmn2r57	7	41395945	41448696	-	52752	8
Gm20449	7	41399378	41499417	-	100040	32
AW146154	7	41478874	41499890	-	21017	16
Gm6871	7	41545674	41573662	-	27989	2
2610021A01Rik	7	41599261	41628533	+	29273	319
Zfp788	7	41633203	41651530	+	18328	347
Vmn2r58	7	41835814	41872712	-	36899	6
Vmn2r59	7	42011284	42059023	-	47740	7
Vmn2r60	7	42107770	42196208	+	88439	12
Vmn2r61	7	42260053	42300755	+	40703	2
4933421I07Rik	7	42445462	42448120	-	2659	0
Zfp141	7	42473386	42505740	-	32355	5
Gm21028	7	42578466	42578588	-	123	0
Zfp977	7	42579783	42592547	-	12765	3
Zfp976	7	42612504	42642547	-	30044	3
Zfp975	7	42660105	42692718	-	32614	2
Gm17067	7	42705469	42727017	-	21549	9
Vmn2r62	7	42764055	42793525	-	29471	4
Gm2381	7	42816829	42867234	-	50406	3
Vmn2r63	7	42896711	42933822	-	37112	3
Vmn2r126	7	43018765	43048106	+	29342	6
Zfp936	7	43114229	43192109	+	77881	14
Zfp715	7	43296197	43313263	-	17067	5
Siglecf	7	43351341	43359531	+	8191	1
Siglecg	7	43408204	43418358	+	10155	0
Lim2	7	43427670	43435996	+	8327	0
Gm38999	7	43427686	43428832	+	1147	0
Nkg7	7	43437073	43438249	+	1177	55
Cldnd2	7	43440782	43443334	+	2553	39
Etfb	7	43444083	43457800	+	13718	54
Etfbl	7	43444128	43463587	+	19460	67
Vsig10l	7	43463151	43472019	+	8869	27
Iglon5	7	43472904	43490075	-	17172	11
4931406B18Rik	7	43492044	43505940	-	13897	2
Cd33	7	43524216	43544428	-	20213	4
Zfp658	7	43562256	43575461	+	13206	41
Zfp719	7	43579610	43593235	+	13626	118
Zfp819	7	43607169	43618285	+	11117	8
Ceacam18	7	43634707	43649295	+	14589	11
Siglece	7	43651070	43660161	-	9092	2
Ctu1	7	43672016	43678298	+	6283	50
Klk14	7	43690418	43695536	+	5119	6
Klk13	7	43712567	43727534	+	14968	4
Klk12	7	43768897	43773585	+	4689	0
Klk11	7	43774604	43779263	+	4660	0
Klk10	7	43781035	43785410	+	4376	0
Klk9	7	43791891	43796757	+	4867	0
Klk8	7	43797577	43803822	+	6246	24
Klk7	7	43811294	43816359	+	5066	1
Klk6	7	43824499	43832030	+	7532	1
Klk5	7	43841971	43851181	+	9211	0
Klk4	7	43881160	43885804	+	4645	0
Klk15	7	43933740	43939639	+	5900	0
Klk1b8	7	43950664	43954941	+	4278	0
Klk1b1	7	43966751	43971318	+	4568	0
Klk1b9	7	43976061	43980376	+	4316	0
Klk1b11	7	43995877	43999875	+	3999	0
Klk1b26	7	44012168	44016968	+	4801	1
Klk1b27	7	44052290	44056712	+	4423	0
Klk1b21	7	44102328	44106583	+	4256	1
Klk1b22	7	44112673	44116922	+	4250	0
Klk1b16	7	44136767	44141610	+	4844	2
Klk1b24	7	44188236	44192455	+	4220	0
Klk1b3	7	44198191	44202352	+	4162	1
Klk1b4	7	44207435	44211754	+	4320	0
Klk1b5	7	44215945	44220703	+	4759	1
Klk1	7	44225360	44229618	+	4259	0
1700028J19Rik	7	44229811	44246695	-	16885	2
Gm36864	7	44236177	44243191	+	7015	2
2410002F23Rik	7	44246722	44252319	+	5598	1003
Acp4	7	44252148	44257378	-	5231	215
Gm15517	7	44261447	44261891	+	445	4
Clec11a	7	44302687	44306902	-	4216	1
Shank1	7	44310253	44360572	+	50320	14
1700008O03Rik	7	44360043	44375030	-	14988	2
Syt3	7	44384102	44400187	+	16086	3
Lrrc4b	7	44429018	44463351	+	34334	3
Aspdh	7	44465391	44467758	+	2368	0
Josd2	7	44467980	44471662	+	3683	66
Emc10	7	44489937	44496529	-	6593	1
Fam71e1	7	44496581	44501140	+	4560	14
Mybpc2	7	44501699	44524656	-	22958	1
Spib	7	44525993	44532071	-	6079	0
Pold1	7	44532746	44548847	-	16102	2
Nr1h2	7	44549616	44553949	-	4334	4
Napsa	7	44572380	44586862	+	14483	1
Kcnc3	7	44590664	44604754	+	14091	1
Myh14	7	44605803	44670843	-	65041	5
Izumo2	7	44708742	44719844	+	11103	0
Zfp473	7	44731480	44751050	-	19571	44
Vrk3	7	44748413	44777515	+	29103	457
Atf5	7	44812256	44816658	-	4403	4
Nup62	7	44816088	44830812	+	14725	323
Il4i1	7	44816396	44840809	+	24414	351
Tbc1d17	7	44834623	44849079	-	14457	24
Akt1s1	7	44848991	44855421	+	6431	343
Pnkp	7	44857139	44862992	+	5854	136
Ptov1	7	44863067	44869788	-	6722	115
Med25	7	44876765	44892712	-	15948	4
Fuz	7	44896079	44900624	+	4546	87
Ap2a1	7	44900373	44929496	-	29124	64
Tsks	7	44943204	44958035	+	14832	3
Cpt1c	7	44959372	44974851	-	15480	2
Prmt1	7	44975989	44986568	-	10580	2
Bcl2l12	7	44991222	44997579	-	6358	21
Irf3	7	44997648	45002848	+	5201	273
Scaf1	7	45002948	45016363	-	13416	14
Rras	7	45017961	45021647	+	3687	3
Prr12	7	45027563	45052881	-	25319	4
Prrg2	7	45053584	45062677	-	9094	25
Nosip	7	45062429	45078210	+	15782	657
Rcn3	7	45082913	45092221	-	9309	18
Fcgrt	7	45092990	45103851	-	10862	54
Rps11	7	45122379	45124439	-	2061	68
Rpl13a	7	45125558	45128761	-	3204	13
Gm45713	7	45125922	45136231	-	10310	28
Flt3l	7	45131188	45136432	-	5245	13
Aldh16a1	7	45140905	45154584	-	13680	8
Pih1d1	7	45154303	45160065	+	5763	66
Slc17a7	7	45163949	45176142	+	12194	2
Gfy	7	45176349	45179569	-	3221	0
Pth2	7	45180995	45181838	+	844	0
Ccdc155	7	45183624	45204892	-	21269	3
Dkkl1	7	45207519	45212123	-	4605	0
Tead2	7	45215753	45233644	+	17892	3
Cd37	7	45233632	45239115	-	5484	0
Slc6a16	7	45241085	45273367	+	32283	3
Slc6a21	7	45277513	45288994	+	11482	2
Trpm4	7	45302632	45333780	-	31149	59
Hrc	7	45335290	45338974	+	3685	0
Ppfia3	7	45339126	45366801	-	27676	4
Lin7b	7	45367891	45370583	-	2693	3
Snrnp70	7	45376453	45395742	-	19290	9
Kcna7	7	45405653	45409763	+	4111	0
Ntf5	7	45413695	45417179	+	3485	0
AC151602.1	7	45418353	45421845	+	3493	2
Lhb	7	45420820	45421897	+	1078	0
Ruvbl2	7	45421760	45438096	-	16337	9
Gys1	7	45434844	45456619	+	21776	42
Bax	7	45461697	45466898	-	5202	15
Gm45808	7	45465984	45486811	-	20828	16
Dhdh	7	45470987	45488805	-	17819	2
Tulp2	7	45486262	45523632	+	37371	4
Nucb1	7	45490458	45510406	-	19949	3
Ppp1r15a	7	45522916	45526268	-	3353	1
Plekha4	7	45526330	45554229	+	27900	47
Hsd17b14	7	45554893	45567752	+	12860	3
Bcat2	7	45570153	45589711	+	19559	280
Fgf21	7	45613886	45615490	-	1605	0
Fut1	7	45617289	45621059	+	3771	0
Izumo1	7	45621811	45627242	+	5432	2
Rasip1	7	45627488	45639093	+	11606	1
Mamstr	7	45639993	45645211	+	5219	1
Fut2	7	45648591	45666394	-	17804	2
Sec1	7	45677686	45694402	-	16717	6
Ntn5	7	45684022	45694556	+	10535	3
Car11	7	45699843	45704682	+	4840	0
Dbp	7	45705088	45710203	+	5116	56
Sphk2	7	45709467	45718002	-	8536	64
Rpl18	7	45715457	45720836	+	5380	306
Fam83e	7	45721212	45729492	+	8281	124
Spaca4	7	45725107	45725813	-	707	13
Sult2b1	7	45729983	45784669	-	54687	282
Lmtk3	7	45783738	45804144	+	20407	34
Cyth2	7	45806637	45814581	-	7945	3
Kcnj14	7	45816460	45824782	-	8323	1
Grwd1	7	45825223	45830944	-	5722	1
Grin2d	7	45831883	45878378	-	46496	58
Kdelr1	7	45872772	45883732	+	10961	52
Syngr4	7	45886845	45896714	-	9870	27
Tmem143	7	45896941	45917413	+	20473	39
Emp3	7	45918023	45921404	-	3382	7
Ccdc114	7	45924072	45948963	+	24892	25
Abcc6	7	45967555	46030302	-	62748	1
Nomo1	7	46033698	46084212	+	50515	762
Kcnj11	7	46097096	46100764	-	3669	0
Abcc8	7	46104523	46180017	-	75495	1
Ush1c	7	46195350	46238503	-	43154	3
Otog	7	46240987	46311434	+	70448	7
Myod1	7	46376474	46379099	+	2626	0
Kcnc1	7	46396497	46438704	+	42208	911
Sergef	7	46443154	46639807	-	196654	31
Tph1	7	46644641	46672537	-	27897	5
Saal1	7	46686108	46710680	-	24573	1
Saa3	7	46711998	46715700	-	3703	0
Saa4	7	46727998	46732603	-	4606	0
Saa1	7	46740497	46742980	-	2484	0
Saa2	7	46751790	46754313	+	2524	0
Hps5	7	46760466	46796064	-	35599	8
Gtf2h1	7	46796103	46823800	+	27698	1274
Ldha	7	46841475	46855627	+	14153	387
Ldhc	7	46861203	46878142	+	16940	1
Tsg101	7	46888949	46919969	-	31021	3
Uevld	7	46923216	46958527	-	35312	4
Gm9999	7	46983580	46987803	+	4224	0
Spty2d1	7	46990396	47008411	-	18016	2
Tmem86a	7	47050601	47054777	+	4177	24
Ptpn5	7	47077795	47133684	-	55890	12
Mrgpra6	7	47185707	47204920	-	19214	5
Mrgpra9	7	47234861	47252848	-	17988	3
Mrgpra1	7	47334875	47354240	-	19366	6
Mrgpra2a	7	47426328	47452139	-	25812	5
Mrgpra2b	7	47463806	47528862	-	65057	13
Mrgpra3	7	47588950	47601372	-	12423	2
Mrgpra4	7	47980837	47982095	-	1259	0
Mrgprx1	7	48020971	48027597	-	6627	2
Mrgprb5	7	48167983	48169019	-	1037	0
Mrgprb4	7	48198070	48199288	-	1219	0
Mrgprb8	7	48388526	48389648	+	1123	0
Mrgprb1	7	48444113	48456342	-	12230	3
Mrgprx2	7	48478619	48499321	-	20703	5
Mrgprb2	7	48550965	48558086	-	7122	0
Mrgprb3	7	48642803	48643811	-	1009	0
Zdhhc13	7	48789003	48827440	+	38438	440
Csrp3	7	48830398	48848033	-	17636	1
E2f8	7	48866429	48881596	-	15168	4
Nav2	7	48959097	49610090	+	650994	157
Dbx1	7	49631499	49636849	-	5351	0
Htatip2	7	49759129	49773975	+	14847	72
Prmt3	7	49778346	49858265	+	79920	2328
Slc6a5	7	49910146	49963856	+	53711	5
Nell1	7	49974864	50866608	+	891745	164
4933405O20Rik	7	50599190	50600530	+	1341	0
Ano5	7	51511029	51598709	+	87681	7
Slc17a6	7	51622006	51671119	+	49114	4
Fancf	7	51860577	51862267	-	1691	3
Gas2	7	51862015	51994975	+	132961	216
Svip	7	51997171	52006018	-	8848	0
1700015G11Rik	7	52011683	52015728	-	4046	0
Luzp2	7	54835615	55268885	+	433271	74
Siglech	7	55768178	55778925	+	10748	5
Tubgcp5	7	55794154	55831677	+	37524	445
Cyfip1	7	55842071	55932602	+	90532	69
Nipa2	7	55931287	55962476	-	31190	9
Nipa1	7	55977567	56019954	-	42388	10
Herc2	7	56050196	56231800	+	181605	3233
Oca2	7	56239760	56536518	+	296759	43
Gabrg3	7	56716465	57387188	-	670724	107
Gabra5	7	57407672	57510059	-	102388	5
Gabrb3	7	57419692	57828802	+	409111	32
Atp10a	7	58656166	58829420	+	173255	1659
Ube3a	7	59228750	59311536	+	82787	1641
Gm38393	7	59974149	60005064	-	30916	2
Snrpn	7	59982495	60140219	-	157725	15
Snurf	7	59995449	60005049	-	9601	0
Ndn	7	62346569	62350262	+	3694	1
Magel2	7	62377010	62381640	+	4631	0
Mkrn3	7	62417593	62420139	-	2547	0
Peg12	7	62461871	62464510	-	2640	1
A26c2	7	62778423	62823673	-	45251	4
Chrna7	7	63098692	63212513	-	113822	12
Otud7a	7	63444751	63759028	+	314278	615
Klf13	7	63886351	63938915	-	52565	34
E030018B13Rik	7	63916857	63920539	+	3683	4
Trpm1	7	64153835	64269775	+	115941	63
Mtmr10	7	64287670	64340806	+	53137	356
Fan1	7	64346758	64374080	-	27323	45
Mphosph10	7	64376527	64392268	-	15742	1
Mcee	7	64392645	64412125	+	19481	24
Apba2	7	64501706	64753878	+	252173	22
Fam189a1	7	64756091	65156570	-	400480	33
Nsmce3	7	64867052	64872997	-	5946	0
Tjp1	7	65296165	65527696	-	231532	11
Tarsl2	7	65644898	65692091	+	47194	134
Tm2d3	7	65691169	65701913	+	10745	44
Pcsk6	7	65861734	66050386	+	188653	19
Gm45213	7	66043602	66062271	+	18670	51
Snrpa1	7	66060338	66074587	+	14250	484
Selenos	7	66079649	66089405	+	9757	382
Chsy1	7	66109515	66173798	+	64284	796
Lrrk1	7	66258745	66388350	-	129606	31
Gm10974	7	66365905	66386309	+	20405	1
Aldh1a3	7	66390890	66427517	-	36628	2
Asb7	7	66644565	66689596	-	45032	9
Lins1	7	66689889	66717256	+	27368	76
Cers3	7	66743504	66823691	+	80188	49
Adamts17	7	66839735	67153171	+	313437	245
Lysmd4	7	67222544	67307330	+	84787	44
Mef2a	7	67231163	67372858	-	141696	39
Lrrc28	7	67513410	67645268	-	131859	11
Ttc23	7	67647410	67762912	+	115503	115
Synm	7	67730160	67759742	-	29583	38
Igf1r	7	67952827	68233668	+	280842	5412
Pgpep1l	7	68236610	68264233	-	27624	191
Fam169b	7	68273839	68363092	+	89254	12750
Arrdc4	7	68736995	68749241	-	12247	0
Nr2f2	7	70351944	70366735	-	14792	0
Mctp2	7	72077830	72306608	-	228779	28
Rgma	7	73375509	73419899	+	44391	1
Chd2	7	73426638	73541746	-	115109	51
Fam174b	7	73740302	73776919	+	36618	25
St8sia2	7	73939119	74013690	-	74572	6
Slco3a1	7	74275419	74554780	-	279362	38
Sv2b	7	75114894	75309262	-	194369	40
Akap13	7	75455534	75754609	+	299076	34401
Klhl25	7	75848310	75874131	+	25822	284
Agbl1	7	76229887	77124698	+	894812	114
Ntrk3	7	78175959	78657724	-	481766	43
Mrpl46	7	78775236	78783089	-	7854	0
Mrps11	7	78783119	78792989	+	9871	79
Det1	7	78821547	78847263	-	25717	10
Aen	7	78895927	78911209	+	15283	368
Isg20	7	78913424	78920396	+	6973	70
Acan	7	79053483	79115099	+	61617	4
Hapln3	7	79115102	79131018	-	15917	1
Mfge8	7	79133768	79149060	-	15293	0
Abhd2	7	79273199	79365508	+	92310	3343
Rlbp1	7	79374870	79387048	-	12179	67
Fanci	7	79391929	79450264	+	58336	133
Polg	7	79446231	79466362	-	20132	13
Rhcg	7	79593363	79617657	-	24295	0
Ticrr	7	79660196	79698148	+	37953	34
Kif7	7	79698098	79715720	-	17623	4
Plin1	7	79720218	79732903	-	12686	3
Pex11a	7	79735957	79743080	-	7124	0
Wdr93	7	79743163	79785950	+	42788	8
Mesp1	7	79792241	79793788	-	1548	0
Mesp2	7	79810727	79813439	+	2713	0
Anpep	7	79821803	79861059	-	39257	3
Ap3s2	7	79875325	79920649	-	45325	5
Arpin	7	79925361	79935359	-	9999	10
Zfp710	7	80024814	80094173	+	69360	1897
Idh2	7	80094846	80115392	-	20547	257
Sema4b	7	80186841	80226527	+	39687	1354
Cib1	7	80227147	80232813	-	5667	44
Gdpgp1	7	80232865	80242061	+	9197	111
Ttll13	7	80246376	80260821	+	14446	10
Ngrn	7	80261215	80265374	+	4160	28
Vps33b	7	80269649	80291754	+	22106	641
Prc1	7	80294450	80316259	+	21810	43
Rccd1	7	80315590	80324444	-	8855	5
Unc45a	7	80325292	80346009	-	20718	12
Hddc3	7	80343104	80350547	+	7444	12
Man2a2	7	80349097	80371375	-	22279	54
Fes	7	80377756	80387946	-	10191	0
Furin	7	80389194	80405436	-	16243	10
Blm	7	80454733	80535119	-	80387	14
Crtc3	7	80586627	80688877	-	102251	17
Iqgap1	7	80711583	80825974	-	114392	11
Zscan2	7	80860920	80876537	+	15618	230
Wdr73	7	80890723	80901269	-	10547	11
Nmb	7	80902228	80905076	-	2849	1
Sec11a	7	80907716	80947780	-	40065	5
Zfp592	7	80993681	81045164	+	51484	2665
Alpk3	7	81057600	81105612	+	48013	383
Slc28a1	7	81114799	81170416	+	55618	17
Pde8a	7	81213596	81334533	+	120938	933
Rps17	7	81342733	81345254	-	2522	0
Cpeb1	7	81347026	81454758	-	107733	11
Ap3b2	7	81460399	81493925	-	33527	3
BC048679	7	81494275	81498281	-	4007	0
Fsd2	7	81533308	81566944	-	33637	64
Whamm	7	81571266	81596836	+	25571	818
Homer2	7	81600481	81707527	-	107047	9
Ramac	7	81762925	81769491	+	6567	268
3110040N11Rik	7	81782182	81789478	-	7297	41
Btbd1	7	81792074	81829431	-	37358	26
Gm10160	7	81855533	81855794	-	262	0
Tm6sf1	7	81859001	81884434	+	25434	691
Hdgfl3	7	81881251	81934473	-	53223	330
Bnc1	7	81966653	81992307	-	25655	5
Sh3gl3	7	82173840	82307419	+	133580	19
Adamtsl3	7	82335732	82614450	+	278719	33
Saxo2	7	82632960	82648528	-	15569	0
Efl1	7	82648614	82777852	+	129239	1587
Mex3b	7	82867333	82871515	+	4183	98
Tmc3	7	83584931	83625614	+	40684	3
Stard5	7	83631959	83653127	+	21169	65
Il16	7	83642825	83745726	-	102902	67
Cfap161	7	83774101	83794880	-	20780	5
Tlnrd1	7	83879873	83884305	-	4433	2
Mesd	7	83892000	83901532	+	9533	115
Cemip	7	83932857	84086502	-	153646	15
Abhd17c	7	84109356	84151893	-	42538	3
Arnt2	7	84246278	84410176	-	163899	15
Gm2115	7	84528954	84583531	+	54578	12
Fah	7	84585159	84606722	-	21564	0
Zfand6	7	84613766	84689959	-	76194	8
Olfr291	7	84853553	84859612	+	6060	0
Olfr290	7	84913075	84920861	+	7787	4
Vmn2r65	7	84935565	84964115	-	28551	4
Vmn2r66	7	84985366	85012268	-	26903	6
Vmn2r67	7	85126967	85155998	-	29032	3
Vmn2r68	7	85221138	85237783	-	16646	6
Vmn2r69	7	85393826	85415920	-	22095	2
Vmn2r70	7	85548407	85569192	-	20786	0
Vmn2r71	7	85615397	85624680	+	9284	1
Vmn2r72	7	85735940	85755097	-	19158	4
Vmn2r73	7	85850673	85876266	-	25594	1
Vmn2r74	7	85944614	85961629	-	17016	0
Vmn2r75	7	86145286	86171778	-	26493	1
Vmn2r76	7	86202024	86246308	-	44285	6
Olfr310	7	86268487	86277172	-	8686	1
Olfr309	7	86304474	86313708	-	9235	0
Olfr308	7	86318218	86325630	-	7413	0
Olfr307	7	86332176	86337586	-	5411	0
Olfr305	7	86360854	86366928	-	6075	2
Olfr304	7	86385657	86386658	-	1002	0
Olfr303	7	86391810	86397789	-	5980	0
Olfr301	7	86403846	86414024	+	10179	1
Olfr300	7	86435913	86445258	+	9346	0
Olfr299	7	86459921	86469557	+	9637	0
Olfr298	7	86486322	86492484	-	6163	0
Olfr297	7	86519968	86528497	+	8530	0
Olfr296	7	86559478	86562678	+	3201	0
Olfr295	7	86583862	86591128	+	7267	0
Olfr294	7	86615636	86616643	-	1008	0
Olfr293	7	86649061	86666045	+	16985	2
Olfr292	7	86688330	86697507	+	9178	0
Folh1	7	86718977	86775943	-	56967	5
Vmn2r77	7	86795027	86815140	+	20114	1
