# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_14_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_neg_srt.bam
Cherp	8	72460489	72475226	-	14738	10
Slc35e1	8	72480641	72492614	-	11974	4
Med26	8	72494561	72548270	-	53710	294
Smim7	8	72565188	72571088	-	5901	2
Tmem38a	8	72572055	72587282	+	15228	14
Nwd1	8	72646711	72717876	+	71166	12
Sin3b	8	72723285	72758201	+	34917	229
F2rl3	8	72761880	72763874	+	1995	2
Large1	8	72814599	73353540	-	538942	97
Isx	8	74873173	74893506	+	20334	8
Hmgxb4	8	74993356	75031978	+	38623	86
Tom1	8	75033705	75070121	+	36417	210
Hmox1	8	75093621	75100589	+	6969	9
Mcm5	8	75109569	75128439	+	18871	77
Rasd2	8	75213944	75224113	+	10170	5
Gm10358	8	75405340	75406589	-	1250	0
Iqcm	8	75448694	75984503	+	535810	96
Nr3c2	8	76899442	77245012	+	345571	57
Arhgap10	8	77250366	77517953	-	267588	40
Prmt9	8	77549397	77581338	+	31942	40
Tmem184c	8	77595982	77610698	-	14717	2
Ednra	8	77663031	77724436	-	61406	7
Ttc29	8	78213297	78394326	+	181030	31
Pou4f2	8	78433010	78436645	-	3636	0
Rbmxl1	8	78505269	78508898	-	3630	0
Slc10a7	8	78509352	78734003	+	224652	292
Lsm6	8	78804865	78821140	-	16276	3
Zfp827	8	79028437	79193766	+	165330	2311
1700011L22Rik	8	79210431	79248570	-	38140	13
Mmaa	8	79263598	79294937	-	31340	7
Smad1	8	79338395	79399518	-	61124	9
Otud4	8	79639618	79677724	+	38107	570
Abce1	8	79683462	79711740	-	28279	9
Anapc10	8	79711820	79779059	+	67240	139
Hhip	8	79965853	80058006	-	92154	15
Gypa	8	80493781	80510542	+	16762	3
Frem3	8	80611080	80695356	+	84277	14
Smarca5	8	80698507	80739497	-	40991	8
Gab1	8	80764438	80880519	-	116082	22
Usp38	8	80980733	81014928	-	34196	4
Inpp4b	8	81342558	82127914	+	785357	2539
Il15	8	82331632	82403222	-	71591	22
Zfp330	8	82763621	82774160	-	10540	0
Rnf150	8	82863356	83091268	+	227913	41
Tbc1d9	8	83165352	83272934	+	107583	24
Ucp1	8	83290352	83298452	+	8101	2
Elmod2	8	83312632	83332486	-	19855	4
Mgat4d	8	83348471	83379402	+	30932	1
Clgn	8	83389867	83428552	+	38686	8
Scoc	8	83430510	83458349	-	27840	5
Olfr370	8	83535780	83545227	+	9448	1
Ndufb7	8	83566671	83571626	+	4956	81
Tecr	8	83571698	83594484	-	22787	116
Dnajb1	8	83608193	83612653	+	4461	41
Gipc1	8	83652677	83664694	+	12018	41
Pkn1	8	83666536	83699179	-	32644	5
Ptger1	8	83666678	83672753	+	6076	2
Ddx39	8	83715177	83726892	+	11716	421
Adgre5	8	83723251	83741326	-	18076	88
Adgrl1	8	83900105	83941954	+	41850	589
Asf1b	8	83955507	83970197	+	14691	7
Prkaca	8	83972993	83996443	+	23451	18
Samd1	8	83997501	84000409	+	2909	31
1700067K01Rik	8	84001502	84004770	+	3269	12
Misp3	8	84010222	84012171	-	1950	5
Palm3	8	84021471	84030295	+	8825	3
Il27ra	8	84030294	84042589	-	12296	3
Rln3	8	84042929	84045000	-	2072	3
Gm10643	8	84063561	84065137	-	1577	0
Rfx1	8	84066834	84096992	+	30159	185
Dcaf15	8	84097072	84104768	-	7697	12
Podnl1	8	84125989	84132527	+	6539	7
Cc2d1a	8	84132828	84147936	-	15109	7
4930432K21Rik	8	84148025	84172590	+	24566	32
Nanos3	8	84173733	84176552	-	2820	4
Zswim4	8	84210678	84237055	-	26378	67
D8Ertd738e	8	84246238	84249719	-	3482	0
Mri1	8	84249906	84257324	-	7419	5
Ccdc130	8	84257795	84270380	-	12586	4
Cacna1a	8	84338639	84640246	+	301608	172
Ier2	8	84661331	84662854	-	1524	11
Nacc1	8	84670479	84687902	-	17424	1
Trmt1	8	84686339	84699808	+	13470	572
Lyl1	8	84701449	84704940	+	3492	6
Nfix	8	84704712	84800344	-	95633	19
G430095P16Rik	8	84723007	84726844	+	3838	2
Dand5	8	84815404	84822823	-	7420	0
Gadd45gip1	8	84831522	84835482	+	3961	72
Rad23a	8	84834019	84840665	-	6647	87
Calr	8	84841850	84846934	-	5085	2
Farsa	8	84856989	84869257	+	12269	298
Syce2	8	84872111	84888221	+	16111	28
Gcdh	8	84886393	84893921	-	7529	8
Klf1	8	84901928	84905295	+	3368	0
Dnase2a	8	84908560	84911708	+	3149	3
Mast1	8	84911903	84937359	-	25457	9
Rtbdn	8	84946991	84956603	+	9613	2
Rnaseh2a	8	84956610	84969767	-	13158	2
Gm49661	8	84967678	84969433	-	1756	1
Prdx2	8	84969587	84974834	+	5248	23
Junb	8	84976910	84978718	-	1809	5
Hook2	8	84990603	85003349	+	12747	116
Best2	8	85007202	85014531	-	7330	2
Asna1	8	85017931	85025281	-	7351	1
Trir	8	85026823	85030286	+	3464	121
Tnpo2	8	85036915	85057583	+	20669	630
Fbxw9	8	85060055	85067121	+	7067	22
Gm5741	8	85067568	85067982	-	415	0
Dhps	8	85071757	85075162	+	3406	67
Wdr83	8	85075035	85080746	-	5712	67
Wdr83os	8	85080740	85082339	+	1600	20
Man2b1	8	85083304	85098282	+	14979	276
Zfp791	8	85108553	85123095	-	14543	2
Cks1brt	8	85151924	85173622	+	21699	6
Olfr371	8	85225988	85231509	+	5522	1
Vps35	8	85260392	85299802	-	39411	6
Orc6	8	85299632	85308278	+	8647	20
Mylk3	8	85324303	85386345	-	62043	9
4921524J17Rik	8	85408759	85432833	-	24075	3
Gpt2	8	85492576	85527560	+	34985	144
Dnaja2	8	85537633	85555344	-	17712	9
Neto2	8	85636588	85700924	-	64337	16
Itfg1	8	85717578	85840921	-	123344	17
Phkb	8	85840991	86061376	+	220386	327
Abcc12	8	86482260	86580686	-	98427	14
Lonp2	8	86624043	86723873	+	99831	188
Siah1a	8	86724007	86745934	-	21928	8
N4bp1	8	86841139	86885258	-	44120	3
Cbln1	8	87468405	87472609	-	4205	0
4933402J07Rik	8	87563853	87589424	+	25572	1
Zfp423	8	87661810	87959595	-	297786	56
Cnep1r1	8	88118769	88135110	+	16342	42
Heatr3	8	88137855	88172027	+	34173	229
Tent4b	8	88199213	88259722	+	60510	497
Adcy7	8	88272403	88329962	+	57560	97
Brd7	8	88331059	88362194	-	31136	7
Nkd1	8	88521354	88594884	+	73531	43
Snx20	8	88626563	88636128	-	9566	2
Nod2	8	88647315	88688474	+	41160	10
Cyld	8	88697028	88751945	+	54918	118
Sall1	8	89027235	89044162	-	16928	7
Tox3	8	90247040	90348343	-	101304	14
Gm19935	8	90816145	90817393	-	1249	0
Chd9	8	90828352	91054516	+	226165	221
Rbl2	8	91070057	91123844	+	53788	45
Aktip	8	91111784	91199971	-	88188	24
Rpgrip1l	8	91217030	91313262	-	96233	18
Fto	8	91313525	91668439	+	354915	1869
Irx3	8	91798525	91802067	-	3543	0
Irx5	8	92357625	92376286	+	18662	0
Irx6	8	92674288	92680956	+	6669	3
Mmp2	8	92827291	92853420	+	26130	7
Lpcat2	8	92855339	92919279	+	63941	9
Capns2	8	92901407	92902411	+	1005	0
Slc6a2	8	92960079	93001667	+	41589	6
Ces1a	8	93020214	93048192	-	27979	3
Ces1b	8	93056728	93080017	-	23290	5
Ces1c	8	93099015	93131271	-	32257	5
Ces1d	8	93166068	93197838	-	31771	5
Ces1e	8	93201218	93229619	-	28402	7
Ces1f	8	93256236	93279747	-	23512	10
Ces1g	8	93302369	93337308	-	34940	5
Ces1h	8	93351843	93379725	-	27883	2
Ces5a	8	93499064	93535830	-	36767	6
Gnao1	8	93809966	93969388	+	159423	30
Amfr	8	93971588	94012842	-	41255	4
Nudt21	8	94015496	94037031	-	21536	3
Ogfod1	8	94037198	94067921	+	30724	152
Bbs2	8	94067954	94098928	-	30975	29
Mt4	8	94137197	94139031	+	1835	0
Mt3	8	94152607	94154146	+	1540	0
Mt2	8	94172664	94173568	+	905	0
Mt1	8	94179082	94180327	+	1246	0
Nup93	8	94214564	94317227	+	102664	458
Slc12a3	8	94329201	94366214	+	37014	6
Herpud1	8	94386438	94395377	+	8940	174
Nlrc5	8	94434391	94527272	+	92882	1374
Cpne2	8	94532990	94570531	+	37542	7
Fam192a	8	94574138	94601997	-	27860	4
Rspry1	8	94601937	94660275	+	58339	149
Arl2bp	8	94666600	94674425	+	7826	32
Pllp	8	94674894	94696278	-	21385	9
Ccl22	8	94745590	94751699	+	6110	1
Cx3cl1	8	94772009	94782427	+	10419	4
Ccl17	8	94810453	94812036	+	1584	0
Ciapin1	8	94819804	94838358	-	18555	4
Coq9	8	94838321	94854895	+	16575	38
Polr2c	8	94857450	94873535	+	16086	107
Dok4	8	94863828	94876330	-	12503	44
Ccdc102a	8	94902869	94918098	-	15230	3
Adgrg5	8	94923694	94943280	+	19587	12
Adgrg1	8	94976993	95014217	+	37225	45
Adgrg3	8	95017692	95045250	+	27559	37
Drc7	8	95055103	95078141	+	23039	3
Katnb1	8	95081186	95103149	+	21964	72
Kifc3	8	95099828	95202812	-	102985	24
Cngb1	8	95239045	95306585	-	67541	18
Tepp	8	95310566	95326323	+	15758	2
Zfp319	8	95323011	95331950	-	8940	1
Usb1	8	95332284	95347507	+	15224	23
Mmp15	8	95352268	95375080	+	22813	3
Cfap20	8	95420249	95434869	-	14621	2
Csnk2a2	8	95446096	95488827	-	42732	10
Ccdc113	8	95534085	95558890	+	24806	6
Prss54	8	95559070	95575455	-	16386	0
Gins3	8	95633453	95645060	+	11608	8
Ndrg4	8	95676980	95715119	+	38140	9
Setd6	8	95715881	95719010	+	3130	87
Cnot1	8	95719451	95807464	-	88014	26
Sap18b	8	95825346	95826134	+	789	7
Slc38a7	8	95835920	95853539	-	17620	5
Got2	8	95864134	95888547	-	24414	5
Cdh8	8	99024471	99416471	-	392001	64
Cdh11	8	102632095	102785642	-	153548	26
Cdh5	8	104101625	104144511	+	42887	10
Bean1	8	104170442	104219122	+	48681	16
Tk2	8	104226685	104248558	-	21874	4
Cklf	8	104250861	104264938	+	14078	28
Cmtm2a	8	104281042	104293181	-	12140	1
Gm45711	8	104281347	104310081	-	28735	8
Cmtm1	8	104292622	104310145	-	17524	7
Gm11020	8	104321567	104321787	+	221	0
Cmtm2b	8	104322230	104330764	+	8535	2
Cmtm3	8	104339410	104347672	+	8263	4
Cmtm4	8	104348191	104395807	-	47617	10
Dync1li2	8	104417680	104443047	-	25368	1
Terb1	8	104446719	104509887	-	63169	12
Nae1	8	104511028	104534637	-	23610	1
Car7	8	104534700	104550343	+	15644	2
Pdp2	8	104591451	104599026	+	7576	39
Cdh16	8	104601911	104624396	-	22486	8
Rrad	8	104628070	104631327	-	3258	0
Ciao2b	8	104639838	104641965	-	2128	3
Ces2a	8	104734003	104741634	+	7632	0
Ces2b	8	104831572	104840093	+	8522	0
Ces2c	8	104847068	104854483	+	7416	0
Ces2e	8	104926260	104934672	+	8413	2
Ces2f	8	104947356	104960047	+	12692	4
Ces2g	8	104961718	104969537	+	7820	0
Ces2h	8	105000853	105021178	+	20326	9
Ces3a	8	105048601	105058413	+	9813	0
Ces3b	8	105083755	105093929	+	10175	1
Ces4a	8	105131800	105150109	+	18310	4
Cbfb	8	105170674	105217989	+	47316	353
D230025D16Rik	8	105225145	105253053	+	27909	61
B3gnt9	8	105252638	105255153	-	2516	24
Tradd	8	105258286	105264609	-	6324	6
Fbxl8	8	105264648	105269326	+	4679	9
Hsf4	8	105269801	105275845	+	6045	2
Nol3	8	105276140	105281939	+	5800	1
4931428F04Rik	8	105280409	105289864	-	9456	7
Exoc3l	8	105289924	105296098	-	6175	0
E2f4	8	105297663	105305370	+	7708	245
Elmo3	8	105305601	105310760	+	5160	112
Lrrc29	8	105312265	105326278	-	14014	57
Tmem208	8	105326354	105335219	+	8866	118
Fhod1	8	105329163	105347953	-	18791	99
Slc9a5	8	105348843	105368743	+	19901	54
Plekhg4	8	105373274	105382862	+	9589	5
Kctd19	8	105382807	105413502	-	30696	8
Lrrc36	8	105413622	105464086	+	50465	3
Tppp3	8	105467493	105471526	-	4034	0
Zdhhc1	8	105472423	105496870	-	24448	2
Hsd11b2	8	105518755	105523988	+	5234	2
Atp6v0d1	8	105524465	105566047	-	41583	4
Agrp	8	105566698	105637393	-	70696	85
Ripor1	8	105605255	105622219	+	16965	32
Ctcf	8	105636579	105682922	+	46344	251
Carmil2	8	105686274	105698143	+	11870	522
Acd	8	105695860	105701102	-	5243	118
Pard6a	8	105701154	105703496	+	2343	8
Enkd1	8	105703651	105708210	-	4560	1
4933405L10Rik	8	105708291	105710246	+	1956	0
Gfod2	8	105713854	105758664	-	44811	11
Ranbp10	8	105768308	105827350	-	59043	13
Tsnaxip1	8	105827731	105844680	+	16950	6
Cenpt	8	105844673	105852054	-	7382	2
Thap11	8	105855132	105856950	+	1819	8
Edc4	8	105880881	105894908	+	14028	244
Nrn1l	8	105893567	105895023	+	1457	7
Pskh1	8	105900441	105931778	+	31338	124
Ctrl	8	105932003	105933862	-	1860	2
Psmb10	8	105935739	105938444	-	2706	0
Lcat	8	105939551	105943382	-	3832	5
Slc12a4	8	105943590	105966097	-	22508	6
Dpep3	8	105973513	105979429	-	5917	0
Dpep2	8	105984944	105996423	-	11480	0
Dus2	8	105991337	106053840	+	62504	132
Dpep2nb	8	105995466	106005975	-	10510	0
Ddx28	8	106009621	106011882	-	2262	8
Nfatc3	8	106058840	106130537	+	71698	181
Esrp2	8	106130319	106136974	-	6656	25
Pla2g15	8	106150399	106164715	+	14317	9
Slc7a6	8	106168857	106198706	+	29850	484
Slc7a6os	8	106200717	106210933	-	10217	84
Prmt7	8	106210936	106252794	+	41859	310
Smpd3	8	106252548	106337988	-	85441	144
Zfp90	8	106415327	106426598	+	11272	25
Cdh3	8	106510891	106557297	+	46407	17
Cdh1	8	106603351	106670246	+	66896	9
Tango6	8	106683068	106851439	+	168372	577
Has3	8	106870242	106884566	+	14325	0
Chtf8	8	106883863	106893601	-	9739	5
Gm50241	8	106883890	106893593	-	9704	5
Utp4	8	106893636	106923088	+	29453	321
Sntb2	8	106935750	107019714	+	83965	32
Vps4a	8	107031222	107045755	+	14534	49
Pdf	8	107044698	107048614	-	3917	8
Cog8	8	107046289	107056689	-	10401	30
Nip7	8	107056877	107060931	+	4055	111
Tmed6	8	107061476	107065644	-	4169	6
Terf2	8	107069400	107096547	-	27148	7
Cyb5b	8	107150640	107187471	+	36832	379
Nfat5	8	107293470	107379517	+	86048	1038
Nqo1	8	107388225	107403206	-	14982	1
Nob1	8	107412486	107425049	-	12564	2
Wwp2	8	107436365	107558595	+	122231	376
Psmd7	8	107580381	107588464	-	8084	2
Zfhx3	8	107942644	108961630	+	1018987	175
Pmfbp1	8	109494027	109542640	+	48614	11
Dhx38	8	109548011	109565861	-	17851	1
Txnl4b	8	109565892	109574051	+	8160	16
Hp	8	109575128	109579172	-	4045	0
Dhodh	8	109591343	109608673	-	17331	3
Pkd1l3	8	109614517	109674386	+	59870	60
Ist1	8	109671325	109693260	-	21936	11
Zfp821	8	109705546	109724932	+	19387	5
Atxn1l	8	109726451	109737739	-	11289	1
Ap1g1	8	109778554	109864204	+	85651	286
Phlpp2	8	109868603	109944671	+	76069	105
Marveld3	8	109947914	109962203	-	14290	4
Tat	8	109990437	109999803	+	9367	3
Chst4	8	110029153	110039740	-	10588	5
Zfp612	8	110079762	110092741	+	12980	8
Gm17720	8	110082803	110102753	-	19951	9
Tle7	8	110101207	110111961	+	10755	5
Calb2	8	110137502	110168210	-	30709	3
Cmtr2	8	110215665	110224486	+	8822	35
Hydin	8	110266977	110610253	+	343277	65
Vac14	8	110618585	110720398	+	101814	1332
Mtss2	8	110721476	110741400	+	19925	17
Il34	8	110741840	110805903	-	64064	19
Sf3b3	8	110810239	110846776	-	36538	5
Cog4	8	110846600	110882227	+	35628	158
Fcsk	8	110882456	110902488	-	20033	22
St3gal2	8	110919922	110972480	+	52559	18
Ddx19a	8	110974996	110997800	-	22805	5
Ddx19b	8	111003188	111031751	-	28564	6
Aars	8	111033144	111057664	+	24521	663
Exosc6	8	111056339	111057664	+	1326	40
Clec18a	8	111058920	111092426	-	33507	22
Pdpr	8	111094630	111137074	+	42445	111
Glg1	8	111154421	111259216	-	104796	14
Rfwd3	8	111270944	111300222	-	29279	3
Mlkl	8	111311797	111338177	-	26381	5
Fa2h	8	111345141	111393824	-	48684	7
Wdr59	8	111448797	111522092	-	73296	8
Znrf1	8	111536097	111626030	+	89934	534
Ldhd	8	111626271	111630374	-	4104	16
Zfp1	8	111643401	111671011	+	27611	177
Ctrb1	8	111686519	111691010	-	4492	1
Bcar1	8	111710474	111743809	-	33336	3
Cfdp1	8	111768491	111854291	-	85801	13
Tmem170	8	111863038	111876750	-	13713	2
Chst5	8	111889136	111910447	-	21312	1
Tmem231	8	111912011	111933881	-	21871	5
Gabarapl2	8	111940703	111953612	+	12910	50
Adat1	8	111966908	111992302	-	25395	5
Kars	8	111993443	112011323	-	17881	4
Terf2ip	8	112011398	112020528	+	9131	16
Cntnap4	8	112570043	112882717	+	312675	54
Mon1b	8	113635587	113645179	+	9593	55
Syce1l	8	113643213	113655533	+	12321	17
Adamts18	8	113697126	113848615	-	151490	24
Nudt7	8	114133557	114154739	+	21183	6
Vat1l	8	114205630	114374071	+	168442	29
Clec3a	8	114418086	114425846	+	7761	2
Wwox	8	114439655	115352708	+	913054	2412
Maf	8	115682942	115707794	-	24853	5
Dynlrb2	8	116504974	116515915	+	10942	4
Cdyl2	8	116574400	116732991	-	158592	39
Cmc2	8	116888685	116921455	-	32771	5
Cenpn	8	116921740	116941503	+	19764	3
Atmin	8	116943393	116960445	+	17053	168
1700030J22Rik	8	116969594	116978959	-	9366	0
Gcsh	8	116981810	116993537	-	11728	5
Pkd1l2	8	116995679	117082449	-	86771	14
Bco1	8	117095854	117133720	+	37867	3
Gan	8	117158135	117215997	+	57863	313
Cmip	8	117257064	117459430	+	202367	3115
Plcg2	8	117498291	117635142	+	136852	55
Sdr42e1	8	117661399	117673689	-	12291	4
Hsd17b2	8	117701904	117759027	+	57124	10
Mphosph6	8	117791645	117801943	-	10299	1
Cdh13	8	118283733	119324921	+	1041189	165
Hsbp1	8	119344488	119348922	+	4435	27
Mlycd	8	119394878	119411102	+	16225	34
Osgin1	8	119434124	119446256	+	12133	1
Necab2	8	119446719	119472640	+	25922	1
Slc38a8	8	119479602	119501698	-	22097	3
Mbtps1	8	119508156	119558735	-	50580	5
Hsdl1	8	119561989	119575183	-	13195	1
Dnaaf1	8	119575235	119598454	+	23220	7
Taf1c	8	119597975	119605222	-	7248	0
Adad2	8	119612747	119616924	+	4178	1
Kcng4	8	119623854	119635680	-	11827	1
Wfdc1	8	119666365	119688222	+	21858	8
Atp2c2	8	119700009	119757717	+	57709	10
Meak7	8	119760076	119778416	-	18341	4
Cotl1	8	119809222	119840544	-	31323	10
Klhl36	8	119862272	119876995	+	14724	8
Usp10	8	119910360	119957560	+	47201	904
Galnt2l	8	119910841	124345722	+	4434882	11547
Crispld2	8	119992438	120052793	+	60356	13
Zdhhc7	8	120080890	120101482	-	20593	6
6430548M08Rik	8	120114152	120165306	+	51155	15
Fam92b	8	120166397	120177466	-	11070	0
Gse1	8	120228456	120581390	+	352935	1163
Gins2	8	120578633	120589304	-	10672	24
1190005I06Rik	8	120608602	120647632	-	39031	3
Gm27021	8	120608786	120668079	-	59294	5
Emc8	8	120653914	120668573	-	14660	4
Cox4i1	8	120668222	120674207	+	5986	92
Irf8	8	120736358	120756694	+	20337	353
Foxf1	8	121084386	121088144	+	3759	0
Mthfsd	8	121091628	121108392	-	16765	2
Foxc2	8	121116171	121118895	+	2725	0
Foxl1	8	121127940	121130644	+	2705	0
1700018B08Rik	8	121530780	121544320	-	13541	3
Fbxo31	8	121549440	121578806	-	29367	2
Map1lc3b	8	121590361	121598760	+	8400	58
Zcchc14	8	121598703	121652901	-	54199	18
Jph3	8	121730563	121794276	+	63714	4
Klhdc4	8	121796313	121829569	-	33257	4
Slc7a5	8	121881150	121907694	-	26545	7
Car5a	8	121916126	121944904	-	28779	30
Banp	8	121949750	122029258	+	79509	885
Zfp469	8	122258620	122272650	+	14031	0
Zfpm1	8	122282141	122337251	+	55111	1210
Trhr2	8	122356967	122360746	-	3780	0
Zc3h18	8	122376609	122417360	+	40752	718
Il17c	8	122422020	122423639	+	1620	3
Cyba	8	122424776	122432930	-	8155	4
Mvd	8	122433601	122443422	-	9822	15
Snai3	8	122454208	122460733	-	6526	2
Rnf166	8	122466147	122476064	-	9918	3
Ctu2	8	122476143	122484138	+	7996	435
Piezo1	8	122481698	122551329	-	69632	231
Cdt1	8	122568015	122573128	+	5114	96
Aprt	8	122574635	122576890	-	2256	0
Galns	8	122578242	122611463	-	33222	5
Trappc2l	8	122611646	122616660	+	5015	10
Pabpn1l	8	122619471	122622739	-	3269	2
Cbfa2t3	8	122625141	122699109	-	73969	21
Acsf3	8	122775505	122817880	+	42376	130
Cdh15	8	122847966	122867397	+	19432	6
Ankrd11	8	122883822	123042277	-	158456	50
Spg7	8	123062942	123097760	+	34819	127
Rpl13	8	123102350	123105244	+	2895	298
Cpne7	8	123117378	123135182	+	17805	2
Sult5a1	8	123140192	123158270	-	18079	1
Dpep1	8	123186242	123201812	+	15571	1
Chmp1a	8	123204264	123212760	-	8497	5
Spata33	8	123212832	123222046	+	9215	3
Cdk10	8	123224842	123232250	+	7409	161
Spata2l	8	123232255	123236233	-	3979	43
Vps9d1	8	123242356	123254348	-	11993	3
Zfp276	8	123254195	123269745	+	15551	91
Fanca	8	123268300	123318576	-	50277	44
Spire2	8	123332713	123369515	+	36803	3
Tcf25	8	123373753	123403835	+	30083	599
Mc1r	8	123407107	123410744	+	3638	3
Tubb3	8	123411424	123422015	+	10592	2
Def8	8	123423527	123463270	+	39744	24
Afg3l1	8	123477903	123503916	+	26014	227
Dbndd1	8	123504718	123515463	-	10746	91
Gas8	8	123518834	123536650	+	17817	25
Rhou	8	123653929	123663884	+	9956	3
Rab4a	8	123805985	123835287	+	29303	3
Ccsap	8	123840831	123860209	-	19379	10
Acta1	8	123891769	123894751	-	2983	1
Nup133	8	123897123	123949265	-	52143	5
Abcb10	8	123952459	123983122	-	30664	10
Taf5l	8	123996318	124021397	-	25080	1
Urb2	8	124021508	124048505	+	26998	327
Galnt2	8	124231391	124345722	+	114332	1629
Pgbd5	8	124369049	124439658	-	70610	14
Cog2	8	124520767	124552008	+	31242	178
Agt	8	124556534	124569706	-	13173	6
Capn9	8	124576111	124618731	+	42621	7
2310022B05Rik	8	124635756	124663369	-	27614	1
Ttc13	8	124671332	124721983	-	50652	15
Arv1	8	124722139	124734123	+	11985	283
Fam89a	8	124740257	124751832	-	11576	107
Trim67	8	124793092	124834713	+	41622	6
2810004N23Rik	8	124838488	124863120	-	24633	7
Gnpat	8	124863033	124890057	+	27025	214
Exoc8	8	124893108	124897705	-	4598	13
Sprtn	8	124897886	124906161	+	8276	78
Egln1	8	124908587	124949324	-	40738	40
Tsnax	8	125012997	125034192	+	21196	143
Disc1	8	125054195	125261858	+	207664	48
Sipa1l2	8	125418063	125569808	-	151746	15
Map10	8	125669818	125673359	+	3542	9
Ntpcr	8	125730028	125748235	+	18208	46
Pcnx2	8	125751508	125898317	-	146810	38
Map3k21	8	125910450	125947440	+	36991	10
Kcnk1	8	125995170	126030685	+	35516	5
Slc35f3	8	126138995	126395978	+	256984	49
Coa6	8	126422515	126425433	+	2919	0
Tarbp1	8	126425329	126475065	-	49737	14
Irf2bp2	8	126588296	126593986	-	5691	5
Tomm20	8	126930667	126945844	-	15178	3
Rbm34	8	126947172	126971071	-	23900	6
Pard3	8	127063893	127612286	+	548394	109
Nrp1	8	128359284	128503363	+	144080	34
Itgb1	8	128685654	128733200	+	47547	160
Ccdc7a	8	128734235	129065517	-	331283	69
Gm3952	8	128745963	128798694	-	52732	1
Ccdc7b	8	129067134	129183731	+	116598	31
Gm10999	8	129129097	129131661	-	2565	0
2610044O15Rik8	8	129216354	129234406	-	18053	3
Gm10722	9	3000922	3002330	+	1409	1920
Gm11168	9	3003346	3006948	+	3603	2212
Gm10721	9	3013140	3014344	+	1205	1255
Gm10720	9	3015654	3017210	+	1557	945
Gm10719	9	3017408	3021593	+	4186	2349
Gm10718	9	3023547	3025218	+	1672	1927
Gm10717	9	3025417	3033289	+	7873	3610
Gm17535	9	3034599	3035805	+	1207	943
Gm10715	9	3036877	3038316	+	1440	449
Alkbh8	9	3335140	3391154	+	56015	86
Cwf19l2	9	3403592	3479236	+	75645	113
Gucy1a2	9	3532778	3894736	+	361959	65
Aasdhppt	9	4294793	4309471	-	14679	1
Kbtbd3	9	4309833	4331732	+	21900	10
Msantd4	9	4376562	4386870	+	10309	22
Gria4	9	4417896	4796234	-	378339	73
Casp1	9	5298508	5307290	+	8783	2
Casp4	9	5308828	5336783	+	27956	131
Casp12	9	5345430	5373032	+	27603	9
Pdgfd	9	6168584	6378850	+	210267	33
Ddi1	9	6262733	6269846	-	7114	0
Dync2h1	9	6928503	7184446	-	255944	45
Dcun1d5	9	7184520	7208205	+	23686	131
Mmp13	9	7272514	7283331	+	10818	4
Mmp12	9	7344381	7369499	+	25119	5
Mmp1b	9	7368239	7388047	-	19809	2
Mmp3	9	7445822	7455975	+	10154	1
Mmp1a	9	7464141	7476869	+	12729	3
Mmp10	9	7502352	7510240	+	7889	1
Mmp8	9	7558456	7568485	+	10030	0
Mmp27	9	7571396	7581885	+	10490	3
Mmp20	9	7628231	7674979	+	46749	6
Mmp7	9	7692090	7699585	+	7496	0
Tmem123	9	7764041	7794333	+	30293	242
Birc2	9	7818227	7837064	-	18838	4
Birc3	9	7848699	7873186	-	24488	10
Yap1	9	7931999	8004596	-	72598	8
Cfap300	9	8021672	8042823	-	21152	6
Cep126	9	8076461	8134294	-	57834	8
Trpc6	9	8544142	8680741	+	136600	9
Pgr	9	8899833	8968611	+	68779	5
Arhgap42	9	8994329	9239101	-	244773	46
Cntn5	9	9660891	10904775	-	1243885	215
Jrkl	9	13242607	13245829	-	3223	0
Ccdc82	9	13246968	13292520	+	45553	50
Maml2	9	13297957	13709388	+	411432	11576
Gm17571	9	13444034	13446753	-	2720	173
Mtmr2	9	13748410	13806481	+	58072	272
Cep57	9	13807792	13827107	-	19316	14
Fam76b	9	13827716	13854987	+	27272	82
Sesn3	9	14275067	14333101	+	58035	259
Endod1	9	14353990	14381242	-	27253	15
Kdm4d	9	14462548	14500482	-	37935	10
Cwc15	9	14500617	14510577	+	9961	37
Amotl1	9	14541966	14645056	-	103091	13
Piwil4	9	14696230	14740740	-	44511	6
Fut4	9	14748320	14752393	-	4074	0
1700012B09Rik	9	14756587	14771030	-	14444	2
Ankrd49	9	14779618	14784856	-	5239	0
Mre11a	9	14784654	14837123	+	52470	249
Gpr83	9	14860210	14870789	+	10580	2
Izumo1r	9	14885814	14903949	-	18136	0
Panx1	9	15002128	15045478	-	43351	7
Hephl1	9	15051841	15112108	-	60268	16
Vstm5	9	15239045	15259416	+	20372	5
Med17	9	15260351	15279931	-	19581	4
4931406C07Rik	9	15283337	15306448	-	23112	30
Taf1d	9	15306214	15316978	+	10765	847
Cep295	9	15316915	15357788	-	40874	50
