# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_23_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_23_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_23_srt_flt_neg_srt.bam
Pnpla2	7	141455198	141460743	+	5546	63
Cracr2b	7	141461094	141466613	+	5520	3
Cd151	7	141467393	141471473	+	4081	32
Polr2l	7	141471860	141475132	-	3273	6
Tspan4	7	141475240	141493427	+	18188	369
Chid1	7	141493136	141539857	-	46722	28
Ap2a2	7	141562173	141633011	+	70839	1136
Muc6	7	141633456	141655319	-	21864	213
Muc2	7	141690340	141754693	+	64354	3
Muc5ac	7	141788972	141819231	+	30260	1
Muc5b	7	141839070	141873084	+	34015	2
Tollip	7	141874813	141918507	-	43695	1
Brsk2	7	141949751	142004247	+	54497	1
Mob2	7	142008535	142061065	-	52531	4
Dusp8	7	142079490	142095843	-	16354	0
Gm45618	7	142120070	142120729	-	660	0
Gm39115	7	142135336	142136034	-	699	0
Gm45337	7	142143341	142144607	-	1267	1
Gm29735	7	142156454	142157113	-	660	0
Gm4553	7	142164696	142165739	-	1044	0
Krtap5	7	142174535	142304594	-	130060	17
Gm10153	7	142189427	142190389	-	963	0
Gm7579	7	142211859	142212590	+	732	0
Gm40460	7	142240344	142241078	-	735	0
Gm4559	7	142273764	142274363	-	600	0
Ifitm10	7	142326110	142373753	-	47644	11
Gm49369	7	142371096	142382667	-	11572	0
Ctsd	7	142375911	142388038	-	12128	0
Syt8	7	142434977	142440396	+	5420	0
Tnni2	7	142441808	142444410	+	2603	0
Lsp1	7	142460809	142494867	+	34059	1683
Prr33	7	142491074	142506771	-	15698	266
Tnnt3	7	142498836	142516008	+	17173	31
Mrpl23	7	142533012	142540747	+	7736	95
Igf2	7	142650766	142666816	-	16051	0
Gm49394	7	142650769	142669942	-	19174	0
Ins2	7	142678656	142743381	-	64726	3
Th	7	142892752	142931128	-	38377	4
Ascl2	7	142966829	142969264	-	2436	1
Tspan32	7	143005046	143019644	+	14599	350
Cd81	7	143052739	143067934	+	15196	179
Trpm5	7	143069153	143094642	-	25490	90
Tssc4	7	143069249	143071093	+	1845	70
Kcnq1	7	143106362	143427042	+	320681	27
Cdkn1c	7	143458339	143461050	-	2712	0
Slc22a18	7	143473736	143499334	+	25599	0
Phlda2	7	143501545	143502993	-	1449	0
Nap1l4	7	143513579	143549106	-	35528	3
Cars	7	143557230	143600090	-	42861	1
Tnfrsf26	7	143607659	143628722	-	21064	1
Tnfrsf22	7	143634806	143649661	-	14856	7
Tnfrsf23	7	143665809	143685872	-	20064	8
Osbpl5	7	143688762	143756985	-	68224	3
Mrgprg	7	143763710	143766993	-	3284	3
Mrgpre	7	143778363	143784500	-	6138	0
Nadsyn1	7	143795584	143822842	-	27259	1
Dhcr7	7	143823167	143848410	+	25244	269
Acte1	7	143866838	143900046	+	33209	1
Shank2	7	144001928	144424494	+	422567	15
Cttn	7	144435733	144471009	-	35277	0
Ppfia1	7	144476758	144553729	-	76972	3
Fadd	7	144577318	144582463	-	5146	4
Ano1	7	144588549	144751974	-	163426	4
Fgf3	7	144838083	144844436	+	6354	0
Fgf4	7	144847367	144865243	+	17877	1
Fgf15	7	144896531	144900953	+	4423	1
LTO1	7	144915100	144931701	+	16602	171
Ccnd1	7	144929931	144939869	-	9939	35
Tpcn2	7	145186524	145284011	-	97488	2
Smim38	7	145205825	145208080	-	2256	0
Mrgprf	7	145300828	145309557	+	8730	0
Mrgprd	7	145314835	145324086	+	9252	0
Insr	8	3122061	3279617	-	157557	5
Arhgef18	8	3353415	3456601	+	103187	1277
Pex11g	8	3457105	3467680	-	10576	34
Tex45	8	3470862	3487181	+	16320	2
Zfp358	8	3493138	3497208	+	4071	19
Mcoln1	8	3500457	3515232	+	14776	267
Pnpla6	8	3515384	3544267	+	28884	816
Rps23rg1	8	3567998	3584939	+	16942	1
Camsap3	8	3587293	3609075	+	21783	1
Xab2	8	3610087	3621316	-	11230	2
Pet100	8	3621548	3625848	+	4301	60
Pcp2	8	3623371	3625545	-	2175	19
Stxbp2	8	3630955	3643644	+	12690	524
Retn	8	3655770	3660110	+	4341	0
Mcemp1	8	3665754	3669259	+	3506	1
Fcor	8	3671188	3672362	-	1175	0
Trappc5	8	3676299	3681255	+	4957	118
Fcer2a	8	3681737	3694175	-	12439	50
Clec4g	8	3707064	3720651	-	13588	2
Cd209a	8	3743397	3748984	-	5588	0
Cd209e	8	3847965	3854309	-	6345	1
Cd209d	8	3871824	3878555	-	6732	2
Cd209b	8	3917655	3926844	-	9190	0
Cd209c	8	3940222	3946863	-	6642	3
Cd209f	8	4102787	4105835	-	3049	0
Cd209g	8	4134652	4137707	+	3056	0
Evi5l	8	4166567	4211257	+	44691	56
Prr36	8	4209543	4217459	-	7917	9
Lrrc8e	8	4226827	4237470	+	10644	0
Map2k7	8	4238740	4247897	+	9158	601
Gm49320	8	4238865	4251423	+	12559	754
Tgfbr3l	8	4248214	4251423	+	3210	139
Snapc2	8	4253080	4256220	+	3141	15
Ctxn1	8	4257660	4259274	-	1615	0
Timm44	8	4259731	4275913	-	16183	2
Elavl1	8	4285382	4325413	-	40032	13
Ccl25	8	4325210	4360020	+	34811	603
Cers4	8	4493140	4531680	+	38541	108
Zfp958	8	4613167	4630231	+	17065	354
Shcbp1	8	4735976	4779554	-	43579	2
Slc10a2	8	5083219	5105351	-	22133	1
Efnb2	8	8617434	8661242	-	43809	1
Arglu1	8	8665075	8690521	-	25447	4
Fam155a	8	9205902	9771161	-	565260	17
Gm10217	8	9864251	9870315	+	6065	0
Lig4	8	9969049	9977686	-	8638	0
Abhd13	8	9977707	9992155	+	14449	236
Tnfsf13b	8	10006467	10039072	+	32606	10
Myo16	8	10153911	10634742	+	480832	16
Irs2	8	10984681	11008458	-	23778	3
Col4a1	8	11198423	11312826	-	114404	2
Col4a2	8	11312805	11449287	+	136483	3
Rab20	8	11453518	11478710	-	25193	0
Naxd	8	11497506	11514960	+	17455	529
Cars2	8	11513977	11550783	-	36807	22
Ing1	8	11555571	11563251	+	7681	118
Ankrd10	8	11611583	11635757	-	24175	4
1700016D06Rik	8	11654924	11701063	-	46140	103
Arhgef7	8	11727721	11835219	+	107499	1710
Tex29	8	11840474	11855761	+	15288	10
A230072I06Rik	8	12278819	12280657	+	1839	2
Sox1	8	12395295	12400126	+	4832	0
Spaca7	8	12573029	12600744	+	27716	0
Tubgcp3	8	12614277	12672248	-	57972	5
Atp11a	8	12757014	12868728	+	111715	1619
Mcf2l	8	12873806	13020905	+	147100	13
F7	8	13026034	13035809	+	9776	0
F10	8	13037308	13056676	+	19369	1
Proz	8	13060943	13076026	+	15084	0
Pcid2	8	13077189	13105459	-	28271	9
Cul4a	8	13105621	13147940	+	42320	1169
Lamp1	8	13159161	13175338	+	16178	202
Grtp1	8	13172022	13200620	-	28599	101
Adprhl1	8	13221663	13254162	-	32500	1
Dcun1d2	8	13255963	13288131	-	32169	1
Tmco3	8	13288211	13322924	+	34714	208
Tfdp1	8	13338751	13378448	+	39698	7915
Atp4b	8	13386205	13396825	-	10621	14
Grk1	8	13405081	13421951	+	16871	2
Tmem255b	8	13435459	13461453	+	25995	1
Gas6	8	13465374	13494490	-	29117	0
1700029H14Rik	8	13550733	13562461	-	11729	2
Rasa3	8	13566948	13677603	-	110656	4
Cfap97d2	8	13705889	13743414	+	37526	21
Cdc16	8	13757676	13781938	+	24263	533
Upf3a	8	13785615	13799193	+	13579	136
AF366264	8	13835233	13838389	-	3157	0
Champ1	8	13869641	13881639	+	11999	328
Coprs	8	13884794	13890268	-	5475	9
Fbxo25	8	13907803	13940522	+	32720	260
Tdrp	8	13952008	13975032	-	23025	3
Erich1	8	14027561	14090301	-	62741	0
Dlgap2	8	14095865	14847680	+	751816	27
Cln8	8	14881335	14901720	+	20386	51
Arhgef10	8	14911663	15001085	+	89423	66
Kbtbd11	8	15011025	15033333	+	22309	299
BB014433	8	15041444	15046078	-	4635	0
Myom2	8	15057653	15133541	+	75889	5
Csmd1	8	15892537	17535281	-	1642745	70
Mcph1	8	18595131	18803189	+	208059	7337
Angpt2	8	18690263	18741562	-	51300	3029
Agpat5	8	18846277	18891361	+	45085	870
Xkr5	8	18932729	18950975	-	18247	7
Defb40	8	18974940	18978256	-	3317	0
Defb37	8	18986233	18991055	-	4823	0
Defb38	8	19023407	19026566	-	3160	0
Defb39	8	19052826	19064810	-	11985	2
Defb12	8	19111931	19114839	-	2909	0
Defb34	8	19123752	19126540	+	2789	0
Spag11b	8	19140759	19143010	+	2252	1
Gm45826	8	19140778	19159440	+	18663	2
Spag11a	8	19157886	19159578	+	1693	0
Defb14	8	19194357	19195212	+	856	0
Defb4	8	19198706	19201545	+	2840	0
Defb6	8	19225478	19228209	+	2732	0
Defb46	8	19239916	19242143	+	2228	0
Defb5	8	19247580	19250828	+	3249	0
Defb3	8	19293360	19295291	+	1932	0
Defb8	8	19445769	19447606	-	1838	0
Defb7	8	19495097	19497775	+	2679	0
4930467E23Rik	8	19729576	19753527	+	23952	3
Gm31371	8	19903392	19925713	+	22322	1
Gm15319	8	20337664	20363210	-	25547	2
Gm21119	8	20614919	20640703	+	25785	4
Defb33	8	20892669	20897723	+	5055	0
Gm15056	8	20900606	20902627	-	2022	0
Gm6040	8	20916490	20922071	-	5582	0
AY761185	8	20943694	20944710	-	1017	0
Defa21	8	21025545	21026516	+	972	0
Defa23	8	21055047	21056016	+	970	0
Defa35	8	21065038	21065996	+	959	0
Defa25	8	21084442	21085285	+	844	0
Defa38	8	21095074	21096050	-	977	0
Defa30	8	21134642	21135598	+	957	0
Defa22	8	21162277	21163249	+	973	1
Defa31	8	21191614	21192549	+	936	0
Defa41	8	21201561	21202539	+	979	0
Defa40	8	21249754	21250556	+	803	0
Defa3	8	21287409	21288377	+	969	0
Defa5	8	21297439	21298375	+	937	0
Defa27	8	21315546	21316481	+	936	0
Defa29	8	21325887	21327020	-	1134	0
Defa2	8	21378515	21379495	+	981	0
Defa33	8	21391811	21392791	+	981	0
Defa36	8	21427411	21428391	+	981	0
Defa42	8	21455445	21456560	-	1116	0
Defa20	8	21509258	21510237	+	980	0
Defa32	8	21529032	21530012	+	981	0
Defa37	8	21565386	21566349	+	964	0
Defa28	8	21583006	21583961	+	956	0
Defa43	8	21593375	21594508	-	1134	0
Defa26	8	21618183	21618972	+	790	0
Defa17	8	21655780	21656735	+	956	0
Defa34	8	21665797	21666732	+	936	0
Defa39	8	21702519	21703645	-	1127	0
Defa24	8	21734494	21735471	+	978	0
Defb1	8	21776599	21795185	+	18587	0
Defb50	8	21823539	21831296	+	7758	0
Defb2	8	21839926	21843482	+	3557	0
Defb10	8	21858901	21862011	+	3111	0
Defb9	8	21881713	21885421	-	3709	0
Defb11	8	21905376	21906412	-	1037	0
Defb15	8	21929799	21932710	-	2912	0
Defb35	8	21938352	21940878	+	2527	0
Defb13	8	21946762	21948850	+	2089	0
Fam90a1a	8	21958714	21964303	+	5590	0
Ccdc70	8	21969775	21974041	+	4267	0
Atp7b	8	21992785	22060305	-	67521	0
Alg11	8	22060721	22071627	+	10907	107
Nek5	8	22073616	22125053	-	51438	8
Nek3	8	22128283	22166435	-	38153	2
Ckap2	8	22168160	22185819	-	17660	1
Vps36	8	22192809	22220843	+	28035	253
Thsd1	8	22227313	22261334	+	34022	17
Tpte	8	22283441	22371418	+	87978	9
Slc25a15	8	22375551	22398597	-	23047	0
Mrps31	8	22411361	22429665	+	18305	185
Smim19	8	22462614	22476882	-	14269	2
Slc20a2	8	22476788	22569612	+	92825	1929
Vdac3	8	22577075	22593813	-	16739	5
Dkk4	8	22624043	22627547	+	3505	0
Polb	8	22628126	22653435	-	25310	2
Ikbkb	8	22659212	22706589	-	47378	5
Plat	8	22757747	22782844	+	25098	0
Ap3m2	8	22787354	22805622	-	18269	0
Kat6a	8	22859535	22943259	+	83725	1657
Ank1	8	22974844	23150497	+	175654	32
Gpat4	8	23171265	23208346	-	37082	3
Gins4	8	23226616	23237659	-	11044	2
Golga7	8	23241346	23257074	-	15729	1
Sfrp1	8	23411502	23449632	+	38131	1
Zmat4	8	23636019	24156585	+	520567	10
Tcim	8	24437180	24438984	-	1805	0
Ido2	8	24532454	24576333	-	43880	1
Ido1	8	24584136	24597009	-	12874	1
Adam18	8	24602246	24674755	-	72510	4
Adam3	8	24677225	24725852	-	48628	0
Adam5	8	24727093	24824369	-	97277	7
Adam32	8	24836140	24948804	-	112665	5
Adam9	8	24949611	25016927	-	67317	1
Tm2d2	8	25017211	25023260	+	6050	26
Htra4	8	25024929	25038962	-	14034	3
Plekha2	8	25039144	25102376	-	63233	12
Tacc1	8	25154552	25256588	-	102037	5
Fgfr1	8	25513654	25575718	+	62065	16
Letm2	8	25578490	25597582	-	19093	4
Nsd3	8	25601601	25719667	+	118067	3166
Plpp5	8	25720037	25724887	+	4851	143
Ddhd2	8	25725346	25754596	-	29251	175
Bag4	8	25764538	25785287	-	20750	19
Lsm1	8	25785288	25803975	+	18688	357
Star	8	25806555	25815982	+	9428	89
Ash2l	8	25815996	25847694	-	31699	62
Kcnu1	8	25849623	25937939	+	88317	6
Hgsnat	8	25944453	25976753	-	32301	0
Pomk	8	25980604	25994133	-	13530	0
Fnta	8	25998722	26015650	-	16929	2
Hook3	8	26021421	26119224	-	97804	2
Rnf170	8	26119368	26151790	+	32423	184
Gm45692	8	26119534	26160819	+	41286	216
Thap1	8	26158141	26164151	+	6011	42
Zfp703	8	26977325	26981461	+	4137	36
Erlin2	8	27023261	27040328	+	17068	151
Plpbp	8	27042555	27056132	+	13578	247
Adgra2	8	27085583	27123436	+	37854	4
Brf2	8	27123364	27128680	-	5317	0
Rab11fip1	8	27138773	27174646	-	35874	3
Got1l1	8	27197459	27223828	-	26370	1
Adrb3	8	27225776	27229588	-	3813	0
Eif4ebp1	8	27260329	27276674	+	16346	431
Tex24	8	27344394	27349188	+	4795	0
Chrnb3	8	27368711	27399730	+	31020	1
Chrna6	8	27403212	27413944	-	10733	2
Gm45861	8	27447100	27620917	+	173818	12
Poteg	8	27447670	27495172	+	47503	2
Unc5d	8	28646717	29219636	-	572920	21
Dusp26	8	31089471	31097047	+	7577	0
Rnf122	8	31111820	31131482	+	19663	14
Tti2	8	31150315	31164702	+	14388	141
Mak16	8	31159463	31168764	-	9302	15
Fut10	8	31187331	31261738	+	74408	12
Nrg1	8	31814551	32884797	-	1070247	28
AC132407.1	8	31918573	31918758	-	186	0
Wrn	8	33234384	33385527	-	151144	10
Purg	8	33386325	33417467	+	31143	157
Tex15	8	33516738	33585582	+	68845	316
Ppp2cb	8	33599625	33619441	+	19817	371
Ubxn8	8	33619586	33641967	-	22382	113
Gsr	8	33653238	33698163	+	44926	794
Gtf2e2	8	33731833	33777173	+	45341	804
Smim18	8	33742112	33747770	-	5659	94
Rbpms	8	33782643	33929863	-	147221	91
Dctn6	8	34090423	34108796	-	18374	2
Gm10131	8	34111002	34111737	-	736	0
Mboat4	8	34115030	34125182	+	10153	5
Leprotl1	8	34135572	34147033	-	11462	5
Saraf	8	34154563	34170845	+	16283	405
Dusp4	8	34807297	34819894	+	12598	614
Tnks	8	34826460	34965690	-	139231	5
Ppp1r3b	8	35375739	35388139	+	12401	15
Eri1	8	35465253	35496196	-	30944	6
Mfhas1	8	35587798	35679449	+	91652	2889
Gm19410	8	35765790	35818047	+	52258	0
Cldn23	8	35824712	35826559	-	1848	0
Prag1	8	36094828	36147787	+	52960	299
Lonrf1	8	36216064	36249516	-	33453	4
Trmt9b	8	36457548	36516570	+	59023	1
Dlc1	8	36567751	36953143	-	385393	14
AI429214	8	36993604	36995533	+	1930	5
Sgcz	8	37522298	38661508	-	1139211	46
Tusc3	8	39005845	39165114	+	159270	1258
Msr1	8	39581685	39642673	-	60989	1
Fgf20	8	40279166	40308331	-	29166	6
Micu3	8	40307458	40386308	+	78851	770
Zdhhc2	8	40423815	40510266	+	86452	149
Cnot7	8	40492540	40515847	-	23308	53
Vps37a	8	40511783	40550757	+	38975	504
Mtmr7	8	40551095	40634792	-	83698	195
Adam24	8	40675077	40682199	+	7123	0
Adam25	8	40752208	40756176	+	3969	0
Adam20	8	40793273	40797303	+	4031	0
Adam39	8	40822990	40827037	+	4048	0
Slc7a2	8	40862396	40922308	+	59913	4
Pdgfrl	8	40926233	40990785	+	64553	3
Mtus1	8	40990914	41133726	-	142813	2
Fgl1	8	41191434	41215156	-	23723	1
Pcm1	8	41239765	41332344	+	92580	1394
Asah1	8	41340197	41374773	-	34577	53
Frg1	8	41397459	41417074	-	19616	2
Triml1	8	43129807	43141486	-	11680	3
Triml2	8	43180541	43193881	+	13341	0
Zfp42	8	43295063	43306980	-	11918	0
Adam26b	8	43519762	43528106	-	8345	0
Adam26a	8	43568278	43576707	-	8430	0
Adam34l	8	43624951	43627276	-	2326	0
Adam34	8	43650309	43710049	-	59741	2
Fat1	8	44935447	45052257	+	116811	1
Mtnr1a	8	45069137	45088506	+	19370	0
F11	8	45241174	45262031	-	20858	1
Klkb1	8	45266689	45294859	-	28171	1
Gm45753	8	45269671	45308466	-	38796	1
Cyp4v3	8	45304944	45333216	-	28273	0
Fam149a	8	45336717	45382291	-	45575	0
Tlr3	8	45395665	45410619	-	14955	0
Sorbs2	8	45507788	45827906	+	320119	3
Pdlim3	8	45885461	45919548	+	34088	3
Ccdc110	8	45934619	45944145	+	9527	1
1700029J07Rik	8	45953606	45975440	-	21835	2
Ufsp2	8	45975528	45996958	+	21431	160
Ankrd37	8	45996902	45999867	-	2966	25
Lrp2bp	8	45999303	46029477	+	30175	13
Snx25	8	46033261	46152159	-	118899	4
Cfap97	8	46151771	46195590	+	43820	195
Slc25a4	8	46206797	46211284	-	4488	3
Helt	8	46292039	46294671	-	2633	0
Acsl1	8	46471037	46536051	+	65015	166
Cenpu	8	46552028	46580007	+	27980	295
Primpol	8	46575594	46617208	-	41615	87
Casp3	8	46617291	46639689	+	22399	276
Irf2	8	46739732	46847458	+	107727	3179
Enpp6	8	46986887	47096762	+	109876	7
Stox2	8	47180048	47413837	-	233790	3
Trappc11	8	47490115	47533467	-	43353	1
Rwdd4a	8	47533664	47552825	+	19162	302
Ing2	8	47667178	47675158	-	7981	0
Cdkn2aip	8	47709344	47713932	-	4589	0
Cldn24	8	47822143	47822805	+	663	0
Wwc2	8	47823959	47990551	-	166593	9
Cldn22	8	47824482	47825476	+	995	0
Dctd	8	48099092	48153233	+	54142	1096
Tenm3	8	48227682	48843951	-	616270	14
Aga	8	53511727	53523421	+	11695	66
Neil3	8	53586867	53639065	-	52199	3
Vegfc	8	54077606	54187096	+	109491	7
Spcs3	8	54520433	54529998	-	9566	2
Asb5	8	54550331	54587875	+	37545	9
Spata4	8	54600781	54610098	+	9318	0
Wdr17	8	54629055	54887150	-	258096	8
Gpm6a	8	54954843	55060871	+	106029	0
Adam29	8	55870912	55906948	-	36037	1
Glra3	8	55940509	56130070	+	189562	6
Hpgd	8	56294585	56321043	+	26459	0
Cep44	8	56531522	56551047	-	19526	0
Fbxo8	8	56551090	56593939	+	42850	275
Hand2	8	57320983	57324633	+	3651	0
Scrg1	8	57455923	57477585	+	21663	1
Sap30	8	57482707	57487860	-	5154	0
Hmgb2	8	57511907	57515999	+	4093	332
Galnt7	8	57523828	57653031	-	129204	29
Galntl6	8	57774052	58912640	-	1138589	45
BC030500	8	58911755	58914298	+	2544	0
Gm10283	8	60430024	60503198	-	73175	6
Aadat	8	60505932	60545677	+	39746	2
Mfap3l	8	60632827	60676729	+	43903	1
Hpf1	8	60890418	60907580	+	17163	446
Clcn3	8	60910389	60983300	-	72912	19
Nek1	8	60993195	61131346	+	138152	563
Sh3rf1	8	61223872	61396071	+	172200	3462
Cbr4	8	61487734	61506694	+	18961	76
Palld	8	61511433	61902690	-	391258	13
Ddx60	8	61928087	62038244	+	110158	51
Anxa10	8	62057042	62123118	-	66077	1
Spock3	8	62951009	63357103	+	406095	14
Sgo2b	8	63924694	63952170	-	27477	2
Tll1	8	64014931	64206271	-	191341	2
Cpe	8	64592542	64693054	-	100513	4
Msmo1	8	64718139	64733792	-	15654	2
Klhl2	8	64739675	64850017	-	110343	4
Tmem192	8	64947185	64969033	+	21849	110
Trim75	8	64980884	64987831	-	6948	0
Trim60	8	64999307	65018584	-	19278	0
Trim61	8	65012987	65018523	-	5537	0
Apela	8	65028417	65037336	-	8920	0
Gm10663	8	65075033	65077480	+	2448	0
Smim31	8	65085613	65129563	-	43951	3
Marchf1	8	65618009	66471637	+	853629	37
Tma16	8	66473118	66486519	-	13402	0
Tktl2	8	66511756	66518335	+	6580	0
Npy5r	8	66679965	66688128	-	8164	0
Npy1r	8	66697192	66706792	+	9601	0
Naf1	8	66860217	66890564	+	30348	448
Nat1	8	67480921	67492104	+	11184	0
Nat2	8	67494858	67502584	+	7727	21
Nat3	8	67523854	67548627	+	24774	0
Psd3	8	67689082	68206057	-	516976	13
Sh2d4a	8	68276567	68347699	+	71133	12
Csgalnact1	8	68356781	68735146	-	378366	20
Ints10	8	68793929	68829410	+	35482	357
Lpl	8	68880491	68907448	+	26958	0
Slc18a1	8	69037711	69089235	-	51525	4
Atp6v1b2	8	69088646	69113711	+	25066	219
Lzts1	8	69132669	69184225	-	51557	1
Zfp930	8	69209038	69230536	+	21499	377
D130040H23Rik	8	69271080	69303375	+	32296	190
Gm10033	8	69366510	69395539	-	29030	4
Gm9495	8	69427980	69453565	-	25586	2
Gm7697	8	69481346	69522976	-	41631	4
Zfp868	8	69610857	69625548	-	14692	2
Zfp964	8	69654492	69666982	+	12491	10
Zfp869	8	69702656	69716948	-	14293	3
Zfp963	8	69741639	69749970	-	8332	1
Gm20422	8	69742862	69774886	-	32025	5
Zfp866	8	69761326	69791178	-	29853	7
Atp13a1	8	69791163	69807749	+	16587	1404
Gmip	8	69808679	69821870	+	13192	971
Lpar2	8	69822429	69831102	+	8674	70
Pbx4	8	69832491	69872292	+	39802	163
Cilp2	8	69880369	69887687	-	7319	1
Yjefn3	8	69887788	69902712	-	14925	1
Ndufa13	8	69894180	69902558	-	8379	0
Tssk6	8	69902184	69903518	+	1335	1
Gatad2a	8	69907076	69996384	-	89309	6
Mau2	8	70016123	70042734	-	26612	3
Sugp1	8	70042813	70072347	+	29535	654
Tm6sf2	8	70072924	70080066	+	7143	47
Hapln4	8	70083457	70090862	+	7406	1
Ncan	8	70093085	70120873	-	27789	1
Rfxank	8	70130806	70139154	-	8349	81
Nr2c2ap	8	70131333	70133748	+	2416	61
Borcs8	8	70139499	70147319	+	7821	146
Mef2b	8	70139711	70167488	+	27778	202
Tmem161a	8	70172405	70183681	+	11277	285
Slc25a42	8	70184340	70212305	-	27966	10
Armc6	8	70220172	70234466	-	14295	5
Sugp2	8	70234226	70264296	+	30071	1056
Homer3	8	70282827	70294361	+	11535	32
Ddx49	8	70292866	70302489	-	9624	6
Cope	8	70302518	70312990	+	10473	277
Cers1	8	70315775	70331592	+	15818	0
Gdf1	8	70329817	70331587	+	1771	0
Upf1	8	70331525	70353278	-	21754	3
Comp	8	70373558	70382066	+	8509	6
Crtc1	8	70382355	70439579	-	57225	2
Klhl26	8	70450219	70476968	-	26750	2
Tmem59l	8	70483867	70487358	-	3492	2
Crlf1	8	70493158	70504081	+	10924	1
Rex1bd	8	70504295	70506752	-	2458	0
Uba52	8	70508263	70510801	-	2539	21
Kxd1	8	70508272	70527956	-	19685	220
Fkbp8	8	70527724	70535328	+	7605	526
Ell	8	70539457	70592858	+	53402	1024
Isyna1	8	70594373	70597290	+	2918	177
Ssbp4	8	70597490	70608872	-	11383	3
Lrrc25	8	70616155	70621483	+	5329	0
Gdf15	8	70629393	70632456	-	3064	1
Pgpep1	8	70646435	70660388	-	13954	1
Lsm4	8	70673248	70678752	+	5505	99
Jund	8	70698949	70700616	+	1668	49
Iqcn	8	70703457	70717650	+	14194	7
Gm3336	8	70718543	70722634	+	4092	0
Pde4c	8	70723720	70751186	+	27467	43
Rab3a	8	70754679	70758677	+	3999	2
Mpv17l2	8	70758649	70760946	-	2298	0
Pik3r2	8	70768176	70776713	-	8538	15
Mast3	8	70778117	70805054	-	26938	11
Il12rb1	8	70808449	70821424	+	12976	602
Arrdc2	8	70835129	70839720	-	4592	0
Kcnn1	8	70842049	70863258	-	21210	1
Ccdc124	8	70868227	70873935	-	5709	3
Slc5a5	8	70882889	70892757	-	9869	0
Rpl18a	8	70894722	70897412	-	2691	0
Map1s	8	70905932	70917529	+	11598	484
Haus8	8	71248561	71272934	-	24374	7
Myo9b	8	71272714	71360713	+	88000	3296
Use1	8	71366848	71369732	+	2885	146
Ocel1	8	71371298	71379361	+	8064	77
Nr2f6	8	71374127	71381960	-	7834	26
Ushbp1	8	71384272	71395790	-	11519	3
Babam1	8	71396861	71404619	+	7759	205
Ankle1	8	71406010	71409904	+	3895	512
Abhd8	8	71456705	71463655	-	6951	0
Mrpl34	8	71464959	71465747	+	789	5
Dda1	8	71469199	71476098	+	6900	174
Ano8	8	71476019	71485963	-	9945	4
Gtpbp3	8	71488103	71499583	+	11481	282
Plvap	8	71497765	71511752	-	13988	28
Ccdc194	8	71520120	71525711	-	5592	1
Bst2	8	71534255	71537456	-	3202	0
Mvb12a	8	71542922	71548026	+	5105	91
Tmem221	8	71554238	71558871	-	4634	1
Nxnl1	8	71560555	71566601	-	6047	1
Slc27a1	8	71568882	71586708	+	17827	29
Pgls	8	71592176	71601092	+	8917	245
Fam129c	8	71597648	71607936	+	10289	84
Colgalt1	8	71610998	71624911	+	13914	431
Unc13a	8	71624417	71671757	-	47341	93
Jak3	8	71676296	71690575	+	14280	1727
Insl3	8	71689214	71690575	+	1362	201
B3gnt3	8	71690756	71701789	-	11034	121
Fcho1	8	71708387	71725716	-	17330	36
Zfp709	8	71882019	71895727	+	13709	140
Zfp882	8	71908608	71916354	+	7747	79
Zfp617	8	71908635	71934629	+	25995	298
Zfp961	8	71951038	71971716	+	20679	400
Cyp4f18	8	71988482	72009626	-	21145	5
Olfr372	8	72041218	72060630	+	19413	0
Olfr373	8	72083177	72103084	+	19908	1
Olfr374	8	72107040	72118147	+	11108	3
Tpm4	8	72135229	72153142	+	17914	761
Rab8a	8	72161200	72183904	+	22705	780
Hsh2d	8	72189638	72201527	+	11890	132
Cib3	8	72204378	72212996	-	8619	1
Gm11034	8	72213494	72213636	-	143	0
Fam32a	8	72219730	72224418	+	4689	94
Ap1m1	8	72240018	72257385	+	17368	700
Gm10282	8	72304110	72305260	-	1151	0
Klf2	8	72319033	72321656	+	2624	20
Eps15l1	8	72340999	72421460	-	80462	8
Calr3	8	72424176	72443870	-	19695	17
1700030K09Rik	8	72443880	72461001	+	17122	241
Cherp	8	72460489	72475226	-	14738	25
Slc35e1	8	72480641	72492614	-	11974	0
Med26	8	72494561	72548270	-	53710	218
Smim7	8	72565188	72571088	-	5901	1
Tmem38a	8	72572055	72587282	+	15228	40
Nwd1	8	72646711	72717876	+	71166	2
Sin3b	8	72723285	72758201	+	34917	444
F2rl3	8	72761880	72763874	+	1995	9
Large1	8	72814599	73353540	-	538942	28
Isx	8	74873173	74893506	+	20334	0
Hmgxb4	8	74993356	75031978	+	38623	527
Tom1	8	75033705	75070121	+	36417	228
Hmox1	8	75093621	75100589	+	6969	1
Mcm5	8	75109569	75128439	+	18871	1832
Rasd2	8	75213944	75224113	+	10170	4
